hgnc_symbol,Ep26.JAK1.E139K.1,Ep26.JAK1.E139K.2,Ep26.JAK1.E139K.3,Ep26.JAK1.S703I.1,Ep26.JAK1.S703I.2,Ep26.JAK1.S703I.3,Ep26.JAK1.WT.1,Ep26.JAK1.WT.2,Exp21.JAK1.E139K.1,Exp21.JAK1.E139K.2,Exp21.JAK1.E139K.3,Exp21.JAK1.S703I.1,Exp21.JAK1.S703I.2,Exp21.JAK1.S703I.3,Exp21.JAK1.WT.1,Exp21.JAK1.WT.2,Exp21.JAK1.WT.3,Exp25.JAK1.E139K.1,Exp25.JAK1.E139K.2,Exp25.JAK1.E139K.3,Exp25.JAK1.S703I.1,Exp25.JAK1.S703I.2,Exp25.JAK1.S703I.3,Exp25.JAK1.WT.1,Exp25.JAK1.WT.2,Exp25.JAK1.WT.3
74,UPF1,7.97619709553804,7.86532241609354,7.92269765302449,7.96215474983219,7.91459475688548,7.7983603533548,7.95034651995663,7.91281444596555,7.66303544102902,7.85046434942652,7.61764621616544,7.73479068238497,7.57335670704626,7.74206246097108,7.81392356545423,7.82227840391169,7.82415308992552,7.56846840984319,7.52982575161829,7.33977174525016,7.56053930781076,7.56059049777889,7.49258303731606,7.49260985855766,7.46355072263706,7.64068613177745
75,SKAP2,5.94025093831816,5.43983206460507,5.94432080125511,5.8951203987622,5.96878864193563,5.69104313363887,6.00624630374028,5.86324113565715,6.47772487948273,6.68655939828775,6.83754413818091,6.69542869189334,6.58156600270392,6.6852682834377,6.52719777955256,6.64872728348857,6.59168970570603,6.16149153501129,6.20639365576094,6.24927984629014,6.11421192232193,6.38484919513743,6.13831427237707,6.25592699985718,6.13985775259613,6.0558579400684
76,SLC25A5,8.51232403775741,8.60029507896205,8.55226893242055,8.54342691521047,8.63453019751353,8.64013492703451,8.49619627033775,8.54511253247273,8.73300176385698,8.78914328863373,8.75572566176804,8.76176168489114,8.84587929579787,8.85008632744253,8.73503417542489,8.88131589188331,8.85848729093576,9.08847094061948,9.07665274854179,9.04866190981479,9.05729386442571,9.2380108739482,9.05605289153613,9.13410322695456,9.07418735608018,9.05817367497567
77,MCUB,4.53278823194079,4.68312166622778,4.77506923591814,4.60637890410827,4.85473969523498,4.79647673492093,4.9065473427235,4.93362401432938,4.94902442937615,4.71696665493485,4.6968503158559,4.87501193030085,5.10592844026063,5.00076739858378,4.85833144076331,4.97038760069414,4.8507889984325,4.98960954657224,4.9375582055217,4.88216349386272,4.96526538918572,4.86804838052919,5.1096294958422,4.67880159634034,4.97277556217416,4.88728373704906
79,POLR2J,5.70794889378759,5.80317505499565,5.93467645644251,5.90009818954343,5.87216032187739,5.91760850178344,5.81919956029474,5.8735585413959,5.84726755143812,5.904579957194,5.98241500545247,5.78549155424374,6.09234180720878,6.08672007968073,5.87526718596335,5.89219556214218,5.88337259641659,5.99174584994463,5.92886783408003,5.90953621554518,5.96282133178218,6.08013731095737,6.04611952124145,5.8836717430481,5.99342263921714,5.86446847651985
80,DHX33,6.47062731781229,6.4380077150338,6.39738058486005,6.39798108733604,6.35489182460023,6.3140894343043,6.3786495469897,6.406013064532,6.04080032725296,5.91848966019627,5.92451057161615,6.05954090698099,5.85717433834867,6.12711934719549,5.99523279916709,5.90763672897209,5.94452907825443,5.59156688314985,5.59616987389083,5.49186783472775,5.51956348194572,5.5724404137299,5.6067118596711,5.59905341530866,5.65638994920395,5.56444391395189
83,LIG3,5.74376671259273,5.89491825692793,5.61978064042183,5.65985815815439,5.66510542595618,6.00279175176795,5.5813534020286,5.86011203632041,5.61995275927487,5.94063519963935,5.92328591527536,5.85728034360892,5.47679256661493,5.95753933952413,5.78087054505804,5.75500538238304,5.99430810790092,6.33136296889292,6.07519337999077,5.94245272789789,6.52158781663226,6.39398541909573,6.44527086583249,6.55386687206665,6.22283511840838,6.08922080017084
84,RPAP3,5.36110429462127,5.59937162198539,5.37803135209156,5.3179438324992,5.31081780156882,5.97182520758067,5.33015344875515,5.36596298263465,5.67975157419899,5.52702468514051,5.54724730811042,5.69964593634087,5.74834711138646,5.70427106307131,5.48643462948502,5.34870122949385,5.4982783770124,5.84184989408267,5.79016332085072,6.01995904031858,6.00193639560917,5.90716387902772,6.05148331582555,6.06049658562882,6.14677231537823,5.91193625458952
85,ACSM3,1.29019073321431,0.00581200107940098,1.10310667622976,0.945434477002903,1.44269912198097,0.922823487090563,1.6154186160307,1.79398961403599,1.37028865749293,2.31438485555154,0.924047768016934,1.06809034161749,1.33876692620588,0.699586145541499,0.740396907287226,0.490918405456223,0.26412700767567,1.11073386570201,0.826146230386684,0.402720644806389,0.352650246990831,1.41928553450937,1.30689701057797,0.964605456301018,1.74388374775993,1.00408547652151
86,REXO5,4.14566984091565,4.40596467326964,4.19778543545892,4.14755377964226,4.0992428509552,4.34878324238155,4.27681359736332,4.02490979103633,4.25514364036139,4.17968920577984,4.17020958215926,4.39476369317382,4.60999796538601,4.55133566412572,4.1803405570272,4.23068012283409,4.67080697264485,3.40143233443544,3.81310619509421,3.75442352513426,4.02309739594878,3.97187023265819,3.57823645791657,3.79688413299089,3.83851792734828,3.67005868341261
87,CIAPIN1,6.00920549645224,5.96822015969821,5.85158269461101,6.00640156872407,5.76320392342532,6.16976102122432,5.84170564676042,5.99503944234417,5.74661550048632,5.79177789783165,5.54801731346195,5.75134772218058,5.81643403047828,5.71489628554991,5.7270634123315,5.79302261079802,5.77111162814164,5.77389212040683,5.74733141286903,5.9039429108566,5.94974375035456,5.93373637186242,5.71537676307854,5.81527637898635,5.83907873028649,5.73511303387555
88,SPPL2B,6.65228899086144,6.66666777522013,6.64449791068836,6.58913052189425,6.58566760177336,6.36028998509316,6.70805303466805,6.57531115256028,6.32937056580465,6.08817227619919,6.25474128213509,6.03288608909199,5.88697570510299,6.03066997357735,6.35483206272044,6.34909029318366,6.11521636535938,5.13138858145327,4.89633777777029,4.89363671629872,4.66011349899341,4.62927720243422,4.84461488563312,4.87808438939472,4.88239035487993,4.84140880651307
89,ATOSB,3.55701280653154,3.90064455890575,3.33829019201102,3.27405799866295,4.05450079522262,3.70158273739252,4.00485287726467,3.90493716618658,4.10178338473724,4.25050602575681,4.03447898421686,4.1656997224117,4.38082594468758,4.33647848522687,4.29180501730718,4.3307219058163,4.73954127559424,4.77755554019196,4.84426140730874,4.66734615411853,4.6676613081144,4.83921719811833,4.74106909161708,4.71436850814326,4.54587558587393,4.84930957174482
90,COPZ2,4.92870964313566,4.84524248243588,4.79303796454116,4.80205001342952,4.90859152041871,4.875854840969,4.84808554079166,4.78167430601139,3.97938062252637,4.08451154779497,4.11775643744162,4.12861463941909,4.21417195416237,4.09574522356939,4.07171670673832,4.18600697303012,4.18056224025475,4.32427329314753,4.42761638508698,4.17683993641249,4.35179883752495,4.3878742867487,4.18139657379159,4.35443497980787,4.25127810739808,4.22583351078989
91,PRKAR2B,2.85216083893766,2.95099950832393,3.07082007740584,3.286989382207,3.10024212738467,3.00476439450391,2.88638437724384,3.18482474021617,3.4922989139112,3.46886712537198,3.49967354978462,3.46579561614629,3.6735887868717,3.37117688226203,3.35538328912839,3.44196453997035,3.55789070940977,3.6584617425519,3.66101929316914,3.76409118379996,3.81412802464318,3.5012287004494,3.65184772128356,3.74694246793396,3.93413568840254,3.91528132592386
92,MSL3,3.73231979034632,3.91132951659775,3.27009515025441,3.5735245473623,3.67733303502923,3.17189842342632,3.44836019594675,4.00335309389464,3.75636498837172,3.77592400405091,3.22424962161204,3.50387313401184,3.67605346925407,3.95510380723665,3.55108412855553,3.75151328403956,3.25300497234258,4.00714626545745,3.64524456119693,3.86430817495994,3.59467960094606,3.48559036752317,3.90528331806982,3.53334931348321,4.01599640979197,3.04678701831387
93,CREBBP,7.72710295676119,7.45945361554037,7.69537813524995,7.51055697053082,7.62974021994421,7.40335451439269,7.77631756508471,7.6198083619387,7.51369350912126,7.33707372064732,7.29439829255791,7.55100458930715,7.00823708548479,7.14417760672774,7.34947090993707,7.19394665394737,7.22926986645952,6.83565079468488,6.96760497802132,6.91576460987347,6.6397765683772,6.48438330542256,6.86396204347198,6.76398728164079,6.68716044422348,6.80751298282198
94,TSPOAP1,3.88556316162835,3.27537564974302,3.32958759058333,3.40425418738809,3.33717938593591,3.61099956844685,3.67252752646472,2.7045619146993,3.4752121963191,3.25719610818723,3.48237886480151,3.23660345922755,3.23616019596805,2.65453117564194,3.44654444394722,3.70894901611741,2.96646772056221,1.19016370989744,1.37057850917465,-0.462598649339747,-0.488066782091791,-0.044147086785862,1.34668708474947,0.587316663025739,0.24836994569283,1.4758712742147
97,GCFC2,4.3800579422524,4.75990211147189,4.63932322405497,4.7294007014382,4.79758380913607,4.74568727108686,4.45439254415436,4.61744828031515,4.65060840007625,4.64847937490667,4.56426933351107,4.71133398243034,4.59615842144859,4.57219682839923,4.72752241609614,4.40191227551886,4.74885788599824,4.86536946636385,4.77898118771769,4.66829859594056,4.94202967200812,5.04552619506841,4.81592604269641,5.04205687242157,5.03022755725688,4.9549685128377
98,WDR54,5.32317005806956,5.20566959868968,5.25834996926635,5.16977599398977,5.49199612090263,5.33219529187822,5.19392273019957,5.20306127636859,5.77339906151816,5.8434522631108,5.8944487847139,5.77498651941372,5.88231200478679,5.90969749941436,5.81003332984856,5.9370139457582,5.8197782045687,5.573652119061,5.81712251673226,5.83497230893236,5.72571068544073,5.73157610866892,5.81807093717497,5.77234422230993,5.74226269609536,5.74110588039461
99,CROT,2.87415940764731,3.6647727615567,3.40734222239994,3.30718713989876,3.02326405851279,3.80413341399788,3.04695728337888,2.89504015089049,3.14859344422687,3.11733407448798,2.82890310545585,3.6223568078353,2.81642321044452,2.34195706917026,3.09421890953952,2.70330756780497,3.15584103693486,2.97901042202405,2.295960866553,2.60963917148995,2.43399852046222,2.23170472926669,2.41113774969484,2.40622007489256,2.88942569349832,3.15969600777115
101,KMT2E,5.72668377053789,5.81347752330105,5.96141556297549,5.80227749890848,5.9625071355201,5.84470550382935,5.93141057686326,6.03498111496718,6.17683156874862,6.00974639487844,6.12958703250882,6.04450219161646,6.35345286224822,5.95983946222284,6.03618135843593,6.00166656132643,6.16062115290735,6.43379514192933,6.61070391603687,6.44488845503437,6.38630552407125,6.37733041119233,6.44377224594943,6.58825362035271,6.52200331004262,6.65385791548301
102,RHBDD2,5.77058811593529,5.64557578580109,5.79420042556244,5.62872345110158,5.82418117013571,5.58799941670285,5.68530117855014,5.72311156120675,5.53912199375672,5.73177682094584,5.68221882360427,5.56651773842717,5.59504215760037,5.6427852513498,5.59024330426584,5.75362689331234,5.71213820404995,6.15317830979879,5.99797561600827,6.0493621794982,6.02328485700592,6.01208526514729,6.08455037590572,5.99584644130324,5.81193329645177,5.86589824983179
104,IBTK,4.91309409473148,4.98049620041827,4.90234227050176,4.88738788905736,4.94244819306198,4.977764184374,4.91315045128447,5.0577032528362,5.1400900944409,5.21515516007786,5.09387684584242,5.22908848928228,5.22941014246545,5.00750058382579,5.21123590357576,4.96700621648176,5.08310674040435,5.40781111321394,5.47940358891658,5.49033567099092,5.56723626727346,5.23811764472538,5.33924324211045,5.66439850608933,5.58783982186648,5.59879766172903
105,ZNF195,4.43016732515217,4.59063282989191,4.60513527216189,4.50012824342337,4.38129686527202,4.70670207015259,4.69623711907785,4.44435178679829,4.76987680637014,4.18568170404211,4.23478018717826,4.07717433652473,4.1482380901881,4.20846158153629,3.97673086603149,4.03401682945356,3.817026765557,3.27709465264402,3.31330894752553,3.45891794173693,3.46276670331296,3.59998542304707,3.47758610999872,3.47674122799266,3.43485973243515,3.68569819806344
106,MYCBP2,7.75762212732789,7.71683705724218,7.41275509823392,7.49325788722433,7.23512638540613,7.44818138779234,7.85387266389459,7.7391331356025,7.94758983401028,7.6238874319722,7.63906637880264,7.9675661868765,7.51247992690697,7.65867763524711,7.80956077050991,7.82981496312462,7.94872905174176,6.70732726139064,6.91957921048267,6.83143372268574,6.56874523179799,6.22058732412288,6.96688790291697,6.79869111900846,6.61556499219759,6.90098322492469
107,FBXL3,5.77174027561377,5.80214969106233,5.91642132464599,5.86194283880287,5.85084291396825,5.92690479015554,5.78005452775621,5.76597104827316,5.60373534496358,5.89576466145864,5.9179510045043,5.67014107775279,5.96562148418861,5.89655083867762,5.80538621204652,5.84307692975127,5.8569251949254,5.91016632570337,5.86311878880262,5.99540673894805,6.01566278078051,6.03373523731737,5.89430424980012,5.90258298275641,5.89853411563609,5.89171588730335
109,PDK2,4.49762570971286,4.74120081978127,4.34795056299885,4.72658117453258,4.20792789783804,4.57402620597,4.67034517977704,4.61320323673399,4.78105017670864,4.73380622043786,4.81232908421488,4.70866044827911,4.66668034061143,4.84502400350531,4.63126741614744,4.91768054095017,4.94562893758597,4.706373104509,4.38051559206383,4.58248546935096,4.4252976362779,4.31442226755034,4.1145474292148,4.3051583528139,4.32197360129546,4.57825065565507
110,ITGA3,10.5178696812897,10.4897755504883,10.4833263295888,10.4095506510795,10.5079184771538,10.3236794688176,10.5063888285854,10.4702605679054,10.5727025724387,10.5686232517327,10.513742153369,10.6328920096891,10.4558518571455,10.5062205483635,10.615589404376,10.641246816502,10.6174469790874,10.4543725295036,10.4095439785495,10.3687490711808,10.428567278534,10.3994582211582,10.4815204948476,10.4019819663252,10.3601301897837,10.375569977295
111,ZFX,4.99996527248557,4.84163507268422,4.93265689254347,4.71908761353281,4.94800072860705,4.84449971985311,5.39669225295753,5.05469657526495,4.63933268399498,4.96375227727526,5.22059823232768,5.02976730433781,4.74978716544323,5.09563728092556,5.18768556279948,4.92404551276199,4.87709359905081,4.99736895079385,5.48937618040057,4.9456358936098,4.83116377764912,5.20783500386527,4.99784510921076,4.92876748676954,5.04280285718552,5.00959413825813
112,LAMP2,6.62830810129947,6.7246104967473,6.76438415132624,6.87203920930608,6.7188358641524,6.7961545796876,6.68080442194769,6.68502980976851,6.80881445626119,6.76580436867049,6.80862798547475,6.79406768848762,6.83058555292661,6.62621775805949,6.62254063468255,6.53884786893056,6.56847903510863,7.18888575196585,7.22844252099554,7.20162339577555,7.22986057268101,7.07793202456304,7.10892120109955,7.35762046430392,7.30990410588901,7.2137308670746
115,GDE1,5.63308992848176,5.39407682214639,5.48078960891817,5.58591762817414,5.5644712961085,5.44320601066378,5.22746057273083,5.15668877110936,5.55699001571271,5.50215174815783,5.65463912312628,5.56083052138157,5.64427883431028,5.44208655853746,5.61291984855294,5.47706036505965,5.4523863592677,5.65568774350104,5.69156197170786,5.46626427611879,5.4153553259548,5.55563261804034,5.41277889259294,5.66518982634571,5.48681246500746,5.57022899496066
116,REX1BD,4.4097052545437,4.76310789292909,4.70522520879116,4.75025005915674,4.82902661311494,4.63604175847068,4.7585389025993,4.77948372806158,4.65128182894041,4.58606001051035,4.8039840137866,4.5617566363737,4.69456975392375,4.96359946009378,4.75605653451921,4.94772839422871,4.81439026098448,4.77816334804091,4.83427449813018,4.73293728448274,4.62516906061674,4.82918429844414,4.85054147293377,4.70028213851133,4.91362682190963,4.54162802031585
117,CRLF1,4.34960251612435,4.36782351679484,4.57509020374531,4.29261079340433,4.63895058542183,4.40772027147885,4.54392242338727,4.49022394875109,4.57611391700738,4.35249638262111,4.40311863016028,4.12601177687629,4.27274370326716,4.54300151730125,4.35260555550888,4.30006565178844,4.59654376873747,4.21633094537675,4.62609231233551,4.18176253848555,4.2367613476947,4.21805222647803,4.07925973199145,4.43555024698051,4.06031761723257,4.50541487065334
118,OSBPL7,5.32024409727574,5.37097180872902,5.43400485699187,5.42170135434613,5.27179958020056,5.25405458877637,5.33489818396487,5.16598310173947,5.52420012200882,5.13567224753287,5.17824676228912,5.25878939949471,4.91442421991488,4.89687942747159,5.65937602830647,5.40626615539857,5.38695972256129,4.21436646378347,3.75453187543763,3.69695079552663,4.02317490030137,3.63610582276162,3.73197631881316,3.83760106845591,4.06254475646102,4.2258900703348
119,TMEM98,4.72230922699101,4.9641290942577,4.7470801734619,4.8669418053682,5.03128566106989,5.02944190400331,4.9078490525284,4.96606550759689,4.47406150813256,4.64396741228168,4.75080679058308,4.67963341185907,4.56020030549581,4.6867385257067,4.60842282238502,4.80489184959267,4.71651783658829,4.46202086235532,4.57401869263066,4.66860678066718,4.75959102151548,4.73962831075617,4.56781352204267,4.42750899988949,4.5118215525883,4.24248758025587
122,MAP3K14,6.4524641251741,6.33832509784447,6.32593171624353,6.39453945716528,6.48144038474282,6.31002723293887,6.49527548833309,6.55534107284983,5.59331061342613,5.56278309503261,5.40441114324805,5.55232221865762,5.27554682766005,5.21088088285247,5.56340221791289,5.61167791854635,5.45084831586249,6.13127631169127,5.9700084053687,5.87838597599357,6.0980167325533,5.93420303537114,6.35546051219179,5.9561076268523,5.96021313861818,6.00364745669905
125,TMEM132A,7.63016475448392,7.84769390838891,7.85492427395944,7.63465466297068,7.88424256564562,7.52216104787865,7.73534613703195,7.74774069937302,7.42338741929583,7.25364490294755,7.52758393511672,7.4008085509244,7.26662021386589,7.4555614603938,7.51586204681292,7.52726690295761,7.41524124707771,7.20549328347717,7.07536694214886,6.91554884371886,7.19894437228914,6.99259190340832,6.95724479039075,7.01468204362482,6.99890559683103,7.03928100312037
126,AP2B1,8.44913164285899,8.38875012888913,8.42730321776087,8.3976590626804,8.4224664114861,8.43491276274165,8.3777094553885,8.40386745370182,8.32573530272463,8.47627151488769,8.40730308372024,8.4774351359583,8.53635829724564,8.37568145155445,8.42357941753771,8.37083574052603,8.33451647518273,8.48760174305966,8.55073531751848,8.46136226418386,8.52740642672829,8.44667333726554,8.50194774001248,8.57633843140256,8.41089116472339,8.56337347827249
128,ZNF263,5.26226199637103,5.57776266336163,5.47754676108194,5.39969835039024,5.32643629527518,5.30298917438376,5.33518736156916,5.41428844527064,5.33355451017097,5.45858743796336,5.31601521962903,5.38544858251506,5.3003981377757,5.41317126067477,5.30439546206359,5.16369860770898,5.44853062553254,5.74724186956945,5.9536303927008,5.92548575497126,5.78743683579361,5.88850081447696,5.81286025994953,5.87385042312092,5.90498951923189,5.73220832213359
130,SPATA20,6.72252022719451,6.6807756045578,6.73790499763962,6.5470714893157,6.73518501960618,6.57157886478254,6.81215584981097,6.67433375623724,6.30340058181896,6.29412709885795,6.32044771937558,6.24726319860334,6.30415857508443,6.33264438965724,6.46881950624746,6.55674287794832,6.45958837296335,6.1793142302689,6.13298498216461,6.07544013547858,6.22205623536216,6.37074708822994,6.25909054816066,6.24354714076355,6.02955457998204,6.18278244591637
131,CACNA1G,2.05240514232707,2.01322649773793,1.81532394152953,2.30676707813334,2.50486005589824,1.58334480067631,1.57750852192443,2.39966434948445,2.75737027536421,2.6792857519787,2.4474345736523,2.07803191216292,1.64324064870782,2.57993983873323,2.6721187220883,1.73029430389912,2.09442919202394,2.22968302655389,2.16796235057588,1.60896306843748,1.77752996179659,1.54181219431181,1.98695527108567,1.73919446251939,1.56058063854779,1.74407678983484
132,TNFRSF12A,6.95032791327408,7.16589711936811,7.04999676075537,7.08724832026136,7.02871069417775,7.16598032721338,7.14384968193988,7.03370418159546,7.26240324989344,7.27226077580786,7.21147440139001,7.24314030146412,7.34116198297593,7.43661143792498,7.33320429574162,7.45018441062445,7.46748691803506,7.71457128095808,7.65784215888068,7.66419569547729,7.70552850346747,7.69376718241511,7.64374290910389,7.62659630469664,7.684462311354,7.63131589414867
133,DLX6,2.05823611157469,2.32366757296506,2.23265128072971,2.43393399828812,2.4032598049571,2.05794919645924,2.50067187621939,2.44801975675816,2.36413950056938,2.68537075749382,2.75985658930083,2.44186640483795,2.01195940067616,2.60433031849543,2.61261870335863,2.70362354884034,1.96485367488541,1.768404214533,1.56087554465513,1.95756387590131,1.86341354682256,1.67623133064751,1.76782251403712,1.51976875246589,1.98403427227859,1.91463304833139
134,MAP3K9,5.25860168701818,5.08359560529424,5.16473962880155,5.13762614656389,5.19291777970327,4.92089147314098,5.39001431531599,5.29299573043161,5.01756819571176,5.11565638386381,5.06301667969549,5.13120929650536,4.818238403788,4.90424287044237,5.21523220306567,5.33829330179058,5.29532012262424,5.31888331394409,5.13559627690342,5.10958580851296,5.26936607737937,5.26582136608636,5.23101259570523,5.25735663706117,5.14313770186305,5.09816803379824
135,RALA,6.71452281651072,6.76259293122452,6.67238937130452,6.94715414398028,6.60453979558267,6.90535274533543,6.57062618692719,6.66417916117385,6.77114183182352,6.68870960472833,6.77049584644571,6.61360957150636,6.92118879963275,6.81159771617983,6.85349382345478,6.69970800934874,6.69288501970717,7.08631004267181,6.89090083165175,6.9953164329293,7.05178571665221,7.00098252221434,7.02849514537384,7.03134073638798,6.95660291153875,7.08602326094333
136,BAIAP2L1,5.71288307596334,5.88397599091416,5.69116913345296,5.96281403414792,5.89093833928829,6.11872615923568,5.84020624410635,5.92868642496449,6.07668635766657,6.21335316342712,5.98590726779335,5.92141507065579,6.00787136290591,5.81285536577373,6.2402145192308,5.9472893482694,6.00260558832522,6.21505391234632,6.37484011314022,6.51671650933867,6.33034621800049,6.18491243869299,6.36808393977779,6.43030477205335,6.29401373904504,6.42637583652538
137,KDM7A,2.76888226959842,3.41490547011186,3.75804180205333,3.09314754108678,3.5568712179849,3.23487155202899,2.90221407955043,3.22399232580451,4.17967697144229,4.02053917946557,3.57998191789815,4.66621970518351,3.61148550771306,4.28625161056853,3.77662128276814,3.94155844018781,4.17272690260078,4.65052447538145,4.73518474376878,5.19448549068115,5.16659025318743,4.96249756059271,4.72525631086803,4.58364149671192,4.7013272881878,5.01391310563893
