# File Name: /Volumes/USB DISK/qPCR/Exp9_4.2.2024_u4cs_20240402_122421.eds
# Comment: 
# Operator: Admin
# Barcode: 
# Instrument Type: QuantStudio™ 6 Pro System
# Block Type: 384-Well Block
# Instrument Name: QS6Pro-2778624010008
# Instrument Serial Number: 2778624010008
# Heated Cover Serial Number: 2779324012939
# Block serial number: 2778323082972
# Run Start Date/Time: 2024-04-02 12:24:47 PM EDT
# Run End Data/Time: 2024-04-02 01:57:50 PM EDT
# Run Duration: 93 minutes 3 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2024-04-02 04:54:27 PM EDT
# Software Name and Version: Design & Analysis Software v2.7.0
# Plugin Name and Version: Primary Analysis v1.8.0, Relative Quantification v1.6.0
# Reduce dye signal crosstalk by algorithm: No (Default)
# Exported On: 2024-04-02 04:55:30 PM EDT
"Well","Well Position","Stage Number","Step Number","Cycle Number","VIC","FAM","ROX"
"153","G9","2","2","15","45839.418","140842.0","63323.707"
"153","G9","2","2","16","47271.258","140992.58","63779.44"
"153","G9","2","2","17","49393.12","141220.17","63909.45"
"153","G9","2","2","18","52607.164","142089.94","64250.86"
"153","G9","2","2","19","57605.81","142980.61","64386.07"
"153","G9","2","2","20","64208.992","142972.52","64762.414"
"153","G9","2","2","21","71978.664","143132.73","65192.555"
"153","G9","2","2","22","80008.91","143512.7","65512.895"
"153","G9","2","2","23","87647.91","144689.31","65854.484"
"153","G9","2","2","24","94921.45","144869.5","66373.5"
"153","G9","2","2","25","101146.086","145395.86","66751.16"
"153","G9","2","2","26","106385.88","145566.45","66940.2"
"153","G9","2","2","27","110257.97","146332.12","67273.65"
"153","G9","2","2","28","113079.44","147597.11","67660.1"
"153","G9","2","2","29","115239.125","149101.3","67816.14"
"153","G9","2","2","30","116957.17","151628.22","67919.32"
"153","G9","2","2","31","118219.97","154682.11","68107.79"
"153","G9","2","2","32","119196.414","160359.72","68441.09"
"153","G9","2","2","33","119938.65","171118.62","68506.24"
"153","G9","2","2","34","120633.44","186447.5","68554.75"
"153","G9","2","2","35","121197.055","208243.78","68643.81"
"153","G9","2","2","36","121722.6","235589.7","68751.81"
"153","G9","2","2","37","121740.65","268331.4","68972.82"
"153","G9","2","2","38","122188.92","302136.88","69148.28"
"153","G9","2","2","39","122699.945","336422.06","69341.51"
"153","G9","2","2","40","123284.805","366044.5","69451.77"
"154","G10","2","2","1","252809.42","484941.0","354224.25"
"154","G10","2","2","2","252286.98","484542.16","353427.72"
"154","G10","2","2","3","251225.48","482164.38","351304.2"
"154","G10","2","2","4","249874.1","478444.97","348571.88"
"154","G10","2","2","5","249325.02","476775.66","347285.4"
"154","G10","2","2","6","249315.47","476249.28","346003.3"
"154","G10","2","2","7","249032.69","476445.6","344048.6"
"154","G10","2","2","8","248655.1","475841.4","342173.3"
"154","G10","2","2","9","248398.89","474967.5","339994.66"
"154","G10","2","2","10","248013.33","473948.34","339025.84"
"154","G10","2","2","11","247639.88","473056.34","338367.66"
"154","G10","2","2","12","247403.73","471736.94","337711.94"
"154","G10","2","2","13","247118.39","470988.6","336680.3"
"154","G10","2","2","14","247083.22","470510.75","335083.16"
"154","G10","2","2","15","247011.48","469956.2","334256.62"
"154","G10","2","2","16","246718.72","469398.97","333559.53"
"154","G10","2","2","17","246459.62","468845.28","333095.94"
"154","G10","2","2","18","246746.12","468575.1","333163.06"
"154","G10","2","2","19","247343.34","468980.9","333286.97"
"154","G10","2","2","20","247635.77","467844.9","332131.7"
"154","G10","2","2","21","247661.3","467345.28","331529.62"
"154","G10","2","2","22","247441.55","467826.6","331404.8"
"154","G10","2","2","23","247324.95","467358.44","330856.12"
"154","G10","2","2","24","247315.83","466813.94","330365.25"
"154","G10","2","2","25","247451.33","466459.53","329978.2"
"154","G10","2","2","26","245623.97","463131.88","327304.06"
"154","G10","2","2","27","238609.38","451202.53","318292.22"
"154","G10","2","2","28","238593.03","451647.8","317949.22"
"154","G10","2","2","29","245448.94","465721.44","325396.25"
"154","G10","2","2","30","246892.06","471843.88","326778.12"
"154","G10","2","2","31","246777.94","478512.3","326047.53"
"154","G10","2","2","32","246631.72","491638.8","325565.7"
"154","G10","2","2","33","246613.77","516115.25","325112.22"
"154","G10","2","2","34","246364.86","559044.1","324659.5"
"154","G10","2","2","35","246197.05","624650.9","324374.94"
"154","G10","2","2","36","245846.28","714873.5","324279.16"
"154","G10","2","2","37","245343.28","828548.2","323529.62"
"154","G10","2","2","38","244983.11","962465.0","323171.72"
"154","G10","2","2","39","244764.61","1112368.2","323248.6"
"154","G10","2","2","40","244500.9","1245314.9","323066.6"
"155","G11","2","2","1","497850.78","906190.25","706879.7"
"155","G11","2","2","2","499209.3","908711.4","707978.9"
"155","G11","2","2","3","501553.5","911821.8","708245.5"
"155","G11","2","2","4","502776.88","913900.94","708079.9"
"155","G11","2","2","5","503986.7","915086.44","707558.7"
"155","G11","2","2","6","504237.47","917142.06","706488.9"
"155","G11","2","2","7","505332.6","918827.9","706269.0"
"155","G11","2","2","8","506861.1","919303.75","706909.4"
"155","G11","2","2","9","507624.44","921321.56","705716.0"
"155","G11","2","2","10","508118.34","922724.3","704916.56"
"155","G11","2","2","11","508987.75","924032.06","704741.1"
"155","G11","2","2","12","509711.47","924857.9","705175.0"
"155","G11","2","2","13","510030.5","925464.25","704830.7"
"155","G11","2","2","14","511859.34","927207.75","704458.94"
"155","G11","2","2","15","512823.72","927983.7","704174.94"
"155","G11","2","2","16","514899.4","928304.75","703719.56"
"155","G11","2","2","17","515198.22","928811.06","702808.1"
"155","G11","2","2","18","515032.12","930257.44","702421.2"
"155","G11","2","2","19","515768.97","930900.0","702329.94"
"155","G11","2","2","20","516397.25","931574.8","702067.1"
"155","G11","2","2","21","516664.4","931694.8","701519.44"
"155","G11","2","2","22","518794.3","933194.75","701288.7"
"155","G11","2","2","23","519901.5","933949.3","701390.5"
"155","G11","2","2","24","519754.12","934875.06","701022.06"
"155","G11","2","2","25","519803.12","936137.56","699927.25"
"155","G11","2","2","26","521678.12","937244.06","699754.75"
"155","G11","2","2","27","522510.97","939181.0","700299.6"
"155","G11","2","2","28","522571.9","941278.3","699512.06"
"155","G11","2","2","29","523876.03","946752.56","698875.06"
"155","G11","2","2","30","524037.03","954680.44","698942.25"
"155","G11","2","2","31","524659.06","970158.75","699895.44"
"155","G11","2","2","32","524725.06","996792.9","699777.44"
"155","G11","2","2","33","526150.0","1048056.2","698762.0"
"155","G11","2","2","34","527575.06","1138142.5","698624.0"
"155","G11","2","2","35","527667.25","1291251.5","699013.25"
"155","G11","2","2","36","527370.0","1516851.0","698002.5"
"155","G11","2","2","37","527645.0","1808754.8","697820.5"
"155","G11","2","2","38","527392.94","2144785.0","698205.7"
"155","G11","2","2","39","526548.25","2498947.5","698017.2"
"155","G11","2","2","40","525904.44","2801143.0","697906.9"
"156","G12","2","2","1","527196.7","951770.0","746738.9"
"156","G12","2","2","2","528603.8","954012.6","746397.06"
"156","G12","2","2","3","529888.4","957002.8","746097.75"
"156","G12","2","2","4","530203.2","959444.5","745944.7"
"156","G12","2","2","5","531347.3","960373.5","745856.5"
"156","G12","2","2","6","532458.25","961695.56","745943.3"
"156","G12","2","2","7","533848.6","963963.4","745631.25"
"156","G12","2","2","8","535953.4","966687.1","744876.9"
"156","G12","2","2","9","537073.7","968431.75","744382.2"
"156","G12","2","2","10","538855.7","970144.25","744465.75"
"156","G12","2","2","11","540544.25","971818.75","745014.7"
"156","G12","2","2","12","540933.3","974398.25","744613.9"
"156","G12","2","2","13","542461.0","975910.5","744702.6"
"156","G12","2","2","14","543584.06","976298.75","745801.75"
"156","G12","2","2","15","545012.6","978018.6","746242.25"
"156","G12","2","2","16","546873.9","979432.75","746094.75"
"156","G12","2","2","17","547315.9","980892.8","746091.6"
"156","G12","2","2","18","548013.7","982052.3","746565.7"
"156","G12","2","2","19","548828.56","983644.9","746283.8"
"156","G12","2","2","20","550481.5","985042.56","746088.6"
"156","G12","2","2","21","552174.6","986189.7","746204.6"
"156","G12","2","2","22","553138.9","988429.9","746618.1"
"156","G12","2","2","23","553711.9","989133.7","747037.75"
"156","G12","2","2","24","555146.2","990762.4","747215.1"
"156","G12","2","2","25","555758.8","993824.3","747233.8"
"156","G12","2","2","26","556916.7","996429.06","745877.9"
"156","G12","2","2","27","557133.5","1001465.1","745720.4"
"156","G12","2","2","28","558686.0","1008460.5","746815.44"
"156","G12","2","2","29","560116.8","1022653.25","746963.25"
"156","G12","2","2","30","561754.4","1047750.7","746898.9"
"156","G12","2","2","31","561441.1","1092988.2","746818.56"
"156","G12","2","2","32","561223.4","1180218.4","747009.9"
"156","G12","2","2","33","562982.94","1328701.6","747254.9"
"156","G12","2","2","34","563832.4","1554335.4","747747.0"
"156","G12","2","2","35","563800.1","1856303.4","747839.9"
"156","G12","2","2","36","564977.0","2213017.8","748250.94"
"156","G12","2","2","37","564829.56","2600417.5","748353.25"
"156","G12","2","2","38","564685.6","2988843.5","748762.5"
"156","G12","2","2","39","564544.4","3359323.0","748278.8"
"156","G12","2","2","40","565895.06","3646850.2","747967.25"
"157","G13","2","2","1","533292.8","1426409.0","696157.56"
"157","G13","2","2","2","534458.94","1430046.8","697511.06"
"157","G13","2","2","3","536339.06","1434150.0","698116.94"
"157","G13","2","2","4","538585.56","1436025.2","697161.1"
"157","G13","2","2","5","540389.94","1438254.1","696680.2"
"157","G13","2","2","6","540803.8","1440982.5","696663.06"
"157","G13","2","2","7","540797.75","1442578.8","696108.5"
"157","G13","2","2","8","542003.6","1444829.9","695684.7"
"157","G13","2","2","9","543803.4","1446027.6","695152.5"
"157","G13","2","2","10","544397.5","1446928.4","693321.6"
"157","G13","2","2","11","546303.8","1447320.5","692751.44"
"157","G13","2","2","12","546864.06","1447705.2","693080.2"
"157","G13","2","2","13","546713.94","1449962.2","692896.0"
"157","G13","2","2","14","547643.0","1452116.2","692527.25"
"157","G13","2","2","15","549708.94","1451248.2","691934.7"
"157","G13","2","2","16","550412.0","1450191.9","691623.75"
"157","G13","2","2","17","550582.44","1450351.5","691611.06"
"157","G13","2","2","18","552220.6","1453399.0","690999.25"
"157","G13","2","2","19","552456.5","1454323.4","690043.5"
"157","G13","2","2","20","553275.2","1454522.6","689306.0"
"157","G13","2","2","21","554412.44","1455888.9","689037.1"
"157","G13","2","2","22","554941.06","1457858.8","689140.0"
"157","G13","2","2","23","555531.0","1458570.9","689038.6"
"157","G13","2","2","24","555641.75","1458326.4","688754.7"
"157","G13","2","2","25","555857.2","1459028.2","688132.06"
"157","G13","2","2","26","558274.5","1459692.9","687803.3"
"157","G13","2","2","27","559388.6","1458911.8","687527.5"
"157","G13","2","2","28","560278.5","1458957.2","686827.44"
"157","G13","2","2","29","560242.56","1461777.0","685834.1"
"157","G13","2","2","30","561045.2","1461815.2","685684.0"
"157","G13","2","2","31","561825.6","1461423.6","685923.8"
"157","G13","2","2","32","561907.75","1463585.4","684540.2"
"157","G13","2","2","33","563214.44","1468210.2","684175.56"
"157","G13","2","2","34","564592.3","1468399.9","684247.5"
"157","G13","2","2","35","565059.44","1467670.8","684325.7"
"157","G13","2","2","36","566079.0","1468282.1","684640.7"
"157","G13","2","2","37","566775.94","1470798.0","684722.25"
"157","G13","2","2","38","567525.2","1471681.9","684924.06"
"157","G13","2","2","39","569070.4","1471977.5","685075.44"
"157","G13","2","2","40","568939.3","1475049.2","685745.44"
"158","G14","2","2","1","552183.0","1488434.1","726332.75"
"158","G14","2","2","2","553983.7","1495371.9","727564.7"
"158","G14","2","2","3","555784.25","1498877.2","727504.5"
"158","G14","2","2","4","557970.7","1500369.6","725799.9"
"158","G14","2","2","5","558996.25","1501441.1","725369.5"
"158","G14","2","2","6","560871.44","1501937.1","725759.94"
"158","G14","2","2","7","562266.0","1502415.6","724366.44"
"158","G14","2","2","8","562859.6","1505365.4","723610.3"
"158","G14","2","2","9","564382.9","1506176.6","722904.0"
"158","G14","2","2","10","564709.9","1507601.0","722657.0"
"158","G14","2","2","11","565801.94","1507723.9","723014.94"
"158","G14","2","2","12","566822.06","1508168.2","722967.6"
"158","G14","2","2","13","567937.06","1508611.4","722603.4"
"158","G14","2","2","14","569300.0","1509357.9","721981.1"
"158","G14","2","2","15","569634.3","1512034.1","721623.9"
"158","G14","2","2","16","571051.5","1513370.8","721280.75"
"158","G14","2","2","17","571504.9","1515988.1","720619.75"
"158","G14","2","2","18","572609.3","1516852.2","720434.1"
"158","G14","2","2","19","573011.75","1516234.2","720734.9"
"158","G14","2","2","20","575050.1","1515216.1","720205.75"
"158","G14","2","2","21","576005.94","1515650.5","719897.2"
"158","G14","2","2","22","576254.06","1520293.8","719807.1"
"158","G14","2","2","23","578327.8","1522423.5","719610.0"
"158","G14","2","2","24","578914.94","1523862.1","719112.6"
"158","G14","2","2","25","579150.7","1525605.5","717781.7"
"158","G14","2","2","26","579800.1","1525774.2","717666.56"
"158","G14","2","2","27","582018.3","1526372.9","718666.6"
"158","G14","2","2","28","583217.2","1528534.9","718507.8"
"158","G14","2","2","29","583407.2","1530251.5","718398.1"
"158","G14","2","2","30","584301.56","1530252.0","718752.3"
"158","G14","2","2","31","585120.2","1530930.6","718509.5"
"158","G14","2","2","32","585423.2","1533168.6","717567.1"
"158","G14","2","2","33","586999.4","1533393.2","717494.7"
"158","G14","2","2","34","588524.75","1534175.0","718338.56"
"158","G14","2","2","35","588579.25","1534006.2","718147.2"
"158","G14","2","2","36","589765.94","1535264.9","716875.0"
"158","G14","2","2","37","591325.7","1537893.2","716870.4"
"158","G14","2","2","38","592279.25","1537890.6","718136.0"
"158","G14","2","2","39","593680.9","1538443.8","718623.1"
"158","G14","2","2","40","593792.4","1541287.9","718945.2"
"159","G15","2","2","1","545083.56","1445270.1","711360.7"
"159","G15","2","2","2","546754.8","1449380.0","712789.06"
"159","G15","2","2","3","549415.9","1454135.6","713149.0"
"159","G15","2","2","4","550150.06","1456166.5","712717.56"
"159","G15","2","2","5","550616.8","1456737.4","711658.94"
"159","G15","2","2","6","551888.9","1456476.4","709946.56"
"159","G15","2","2","7","554097.4","1456892.1","707995.75"
"159","G15","2","2","8","555058.8","1458930.8","707277.5"
"159","G15","2","2","9","556027.8","1459929.9","706803.06"
"159","G15","2","2","10","556480.6","1460458.2","706549.9"
"159","G15","2","2","11","558156.7","1461706.4","706563.4"
"159","G15","2","2","12","558858.9","1461927.2","705727.1"
"159","G15","2","2","13","559478.7","1462953.4","704297.06"
"159","G15","2","2","14","560251.2","1463276.8","703942.4"
"159","G15","2","2","15","561032.5","1464573.9","704336.1"
"159","G15","2","2","16","561185.7","1465957.1","704258.6"
"159","G15","2","2","17","562128.6","1465699.8","703736.9"
"159","G15","2","2","18","563883.0","1465771.6","702101.7"
"159","G15","2","2","19","564489.7","1468652.6","701825.0"
"159","G15","2","2","20","566031.0","1470561.5","702663.0"
"159","G15","2","2","21","566790.0","1467980.5","702870.0"
"159","G15","2","2","22","566995.9","1467918.2","703231.06"
"159","G15","2","2","23","568602.75","1472242.5","702603.6"
"159","G15","2","2","24","570143.7","1473026.9","701182.5"
"159","G15","2","2","25","570431.6","1473132.2","700805.5"
"159","G15","2","2","26","571005.6","1474431.4","700884.1"
"159","G15","2","2","27","572295.7","1476442.2","700902.9"
"159","G15","2","2","28","572343.8","1476700.2","700506.25"
"159","G15","2","2","29","573103.1","1477636.4","700446.1"
"159","G15","2","2","30","573992.7","1477876.9","700918.75"
"159","G15","2","2","31","574503.0","1479883.5","701474.75"
"159","G15","2","2","32","574963.9","1481592.0","701304.06"
"159","G15","2","2","33","575718.3","1482834.8","700259.0"
"159","G15","2","2","34","577557.7","1482985.0","700082.44"
"159","G15","2","2","35","578202.9","1483144.1","700417.9"
"159","G15","2","2","36","579405.06","1485741.4","700498.9"
"159","G15","2","2","37","580254.94","1486096.8","700513.3"
"159","G15","2","2","38","581704.5","1486649.9","700753.44"
"159","G15","2","2","39","582556.1","1487941.1","700735.2"
"159","G15","2","2","40","582180.2","1488494.8","700663.3"
"160","G16","2","2","1","62055.645","189503.89","89457.375"
"160","G16","2","2","2","61888.168","188172.05","89219.28"
"160","G16","2","2","3","61901.8","187816.62","89101.97"
"160","G16","2","2","4","62336.395","189216.38","89242.23"
"160","G16","2","2","5","62666.695","190663.5","89789.46"
"160","G16","2","2","6","63067.848","192219.52","90038.1"
"160","G16","2","2","7","63574.82","193004.23","90591.75"
"160","G16","2","2","8","64212.395","194311.4","90932.91"
"160","G16","2","2","9","64650.895","196175.38","91565.664"
"160","G16","2","2","10","65138.12","197871.44","91986.0"
"160","G16","2","2","11","65521.023","198595.44","92634.516"
"160","G16","2","2","12","66089.016","199784.19","93108.03"
"160","G16","2","2","13","66642.984","200795.31","93474.76"
"160","G16","2","2","14","67230.81","202378.75","94059.86"
"160","G16","2","2","15","67589.24","203291.0","94662.266"
"160","G16","2","2","16","68019.51","204044.81","95067.02"
"160","G16","2","2","17","68454.69","205383.55","95417.41"
"160","G16","2","2","18","69132.734","205929.89","95872.98"
"160","G16","2","2","19","69545.55","207336.2","96452.69"
"160","G16","2","2","20","69879.336","208523.58","96936.33"
"160","G16","2","2","21","70189.234","210128.05","97196.08"
"160","G16","2","2","22","70659.625","211320.34","97539.89"
"160","G16","2","2","23","71061.87","212543.97","98092.0"
"160","G16","2","2","24","71599.97","213653.27","98621.055"
"160","G16","2","2","25","72133.03","214377.03","99099.59"
"160","G16","2","2","26","72681.47","215558.06","99430.48"
"160","G16","2","2","27","72870.95","217032.4","99942.79"
"160","G16","2","2","28","73218.77","217251.06","100278.125"
"160","G16","2","2","29","73844.22","218704.11","100811.414"
"160","G16","2","2","30","74325.83","220008.2","101303.586"
"160","G16","2","2","31","74661.37","220713.25","101721.41"
"160","G16","2","2","32","75325.61","222029.55","102091.55"
"160","G16","2","2","33","75856.49","222487.55","102650.99"
"160","G16","2","2","34","76006.78","223610.92","103290.71"
"160","G16","2","2","35","76443.734","224326.2","103506.95"
"160","G16","2","2","36","76933.14","225069.67","103928.18"
"160","G16","2","2","37","77281.23","225975.6","104256.664"
"160","G16","2","2","38","77665.47","226839.0","104615.26"
"160","G16","2","2","39","77985.086","227361.83","105182.914"
"160","G16","2","2","40","78305.98","227802.55","105438.04"
"161","G17","2","2","1","443778.8","1255670.5","667259.9"
"161","G17","2","2","2","445082.7","1258594.0","667905.75"
"161","G17","2","2","3","446534.53","1262784.8","667718.75"
"161","G17","2","2","4","447135.9","1262984.5","666672.2"
"161","G17","2","2","5","449376.5","1262700.1","666281.0"
"161","G17","2","2","6","450185.7","1263349.8","666502.5"
"161","G17","2","2","7","450920.88","1264982.1","665968.75"
"161","G17","2","2","8","451365.44","1267602.1","665116.0"
"161","G17","2","2","9","452411.38","1269272.0","664340.8"
"161","G17","2","2","10","453460.03","1269498.6","664092.0"
"161","G17","2","2","11","453416.12","1269973.2","664132.4"
"161","G17","2","2","12","453695.56","1271491.6","662513.75"
"161","G17","2","2","13","455000.5","1272549.2","661913.44"
"161","G17","2","2","14","455797.5","1273323.6","662061.4"
"161","G17","2","2","15","456409.97","1274176.4","662297.9"
"161","G17","2","2","16","457723.97","1275998.6","661401.5"
"161","G17","2","2","17","457990.12","1276439.4","661045.9"
"161","G17","2","2","18","458683.5","1277472.2","661154.4"
"161","G17","2","2","19","459649.8","1277387.6","660346.7"
"161","G17","2","2","20","460339.56","1277357.4","658616.75"
"161","G17","2","2","21","461006.38","1277016.2","658369.6"
"161","G17","2","2","22","460540.5","1277227.4","659362.4"
"161","G17","2","2","23","460268.97","1277770.6","659083.44"
"161","G17","2","2","24","461288.6","1277957.8","657398.06"
"161","G17","2","2","25","462410.34","1279632.5","656776.3"
"161","G17","2","2","26","463104.28","1279889.6","656742.94"
"161","G17","2","2","27","463529.88","1280854.8","657258.8"
"161","G17","2","2","28","463953.88","1282162.0","657815.44"
"161","G17","2","2","29","464741.06","1285014.1","656518.25"
"161","G17","2","2","30","464953.38","1286454.1","656208.8"
"161","G17","2","2","31","465734.56","1285573.1","656473.94"
"161","G17","2","2","32","467485.22","1285193.5","656589.2"
"161","G17","2","2","33","468485.03","1287212.4","656704.1"
"161","G17","2","2","34","469546.2","1290158.4","656414.44"
"161","G17","2","2","35","470077.03","1290621.1","656465.8"
"161","G17","2","2","36","470766.4","1291776.1","657120.4"
"161","G17","2","2","37","471672.4","1291943.0","657285.75"
"161","G17","2","2","38","472131.03","1291757.9","657534.44"
"161","G17","2","2","39","473026.66","1293505.4","658063.5"
"161","G17","2","2","40","474167.1","1295713.4","658073.94"
"162","G18","2","2","1","457122.1","1289620.4","688590.8"
"162","G18","2","2","2","457953.22","1292928.9","689247.44"
"162","G18","2","2","3","461497.6","1298389.8","689550.8"
"162","G18","2","2","4","463052.3","1299372.2","689985.25"
"162","G18","2","2","5","463601.62","1300357.8","689417.0"
"162","G18","2","2","6","464663.78","1300829.6","688841.06"
"162","G18","2","2","7","465746.28","1303254.9","688122.9"
"162","G18","2","2","8","467162.94","1305701.5","688041.25"
"162","G18","2","2","9","468594.12","1307254.0","688771.75"
"162","G18","2","2","10","468952.34","1308332.8","688439.6"
"162","G18","2","2","11","468843.9","1313089.1","688187.5"
"162","G18","2","2","12","469651.72","1314751.6","688244.06"
"162","G18","2","2","13","470989.3","1315613.9","688099.5"
"162","G18","2","2","14","472333.97","1318815.9","688135.7"
"162","G18","2","2","15","474037.12","1319643.5","688515.2"
"162","G18","2","2","16","474840.88","1321400.0","687679.3"
"162","G18","2","2","17","475531.7","1321859.1","687293.1"
"162","G18","2","2","18","475806.84","1323476.9","686887.25"
"162","G18","2","2","19","476466.78","1323833.9","685544.06"
"162","G18","2","2","20","476705.78","1325269.2","685334.1"
"162","G18","2","2","21","478445.78","1325654.6","686198.8"
"162","G18","2","2","22","479502.6","1327952.1","687091.25"
"162","G18","2","2","23","480566.4","1329919.0","687383.1"
"162","G18","2","2","24","480789.5","1330667.4","687142.06"
"162","G18","2","2","25","480612.03","1334559.1","686827.0"
"162","G18","2","2","26","481703.88","1336616.0","686271.56"
"162","G18","2","2","27","483083.3","1336691.4","686136.1"
"162","G18","2","2","28","483209.0","1337859.8","686367.4"
"162","G18","2","2","29","484515.56","1337624.6","686024.5"
"162","G18","2","2","30","486372.75","1337925.6","686099.4"
"162","G18","2","2","31","486635.5","1339651.5","686919.44"
"162","G18","2","2","32","486509.25","1340634.6","686191.0"
"162","G18","2","2","33","487788.1","1341591.6","685657.56"
"162","G18","2","2","34","489308.66","1344273.9","684827.06"
"162","G18","2","2","35","490366.56","1344174.6","685047.7"
"162","G18","2","2","36","490694.47","1344035.4","686720.94"
"162","G18","2","2","37","492721.78","1346507.8","686857.56"
"162","G18","2","2","38","493333.72","1348028.8","686237.7"
"162","G18","2","2","39","493933.22","1348848.0","686133.0"
"162","G18","2","2","40","494967.22","1349703.0","686655.6"
"169","H1","2","2","1","180344.5","396538.2","283183.62"
"169","H1","2","2","2","181176.84","397529.5","283942.8"
"169","H1","2","2","3","182488.27","398112.56","284465.56"
"169","H1","2","2","4","182982.83","398182.84","284565.12"
"169","H1","2","2","5","183589.6","398614.47","284700.16"
"169","H1","2","2","6","184002.89","399732.16","284800.06"
"169","H1","2","2","7","184188.88","400795.3","284749.06"
"169","H1","2","2","8","184972.48","400799.1","284779.97"
"169","H1","2","2","9","185452.19","401124.28","284875.0"
"169","H1","2","2","10","186217.02","402985.9","284923.8"
"169","H1","2","2","11","187280.42","404162.2","284861.03"
"169","H1","2","2","12","187938.53","406964.66","285057.84"
"169","H1","2","2","13","189132.53","411609.9","285161.25"
"169","H1","2","2","14","191003.11","418842.97","285620.22"
"169","H1","2","2","15","194201.27","432814.75","286163.2"
"169","H1","2","2","16","198997.55","459049.94","286336.4"
"169","H1","2","2","17","206851.97","506730.9","286871.75"
"169","H1","2","2","18","219151.64","583549.3","287741.84"
"169","H1","2","2","19","234960.83","696481.75","288630.8"
"169","H1","2","2","20","252678.36","838875.56","289852.2"
"169","H1","2","2","21","271081.34","999580.0","291012.16"
"169","H1","2","2","22","288769.47","1162901.5","292362.53"
"169","H1","2","2","23","305218.84","1321345.9","293267.53"
"169","H1","2","2","24","321716.4","1469628.6","294093.16"
"169","H1","2","2","25","337664.06","1607278.8","294939.4"
"169","H1","2","2","26","353763.72","1728824.2","295895.66"
"169","H1","2","2","27","368846.2","1840749.6","297148.62"
"169","H1","2","2","28","384277.34","1937610.1","297703.56"
"169","H1","2","2","29","398843.9","2023005.0","298322.5"
"169","H1","2","2","30","413015.88","2095544.9","299232.8"
"169","H1","2","2","31","426083.2","2156956.8","299635.16"
"169","H1","2","2","32","438952.9","2209507.0","300282.03"
"169","H1","2","2","33","452667.66","2258429.5","301060.7"
"169","H1","2","2","34","465235.2","2295009.5","302270.62"
"169","H1","2","2","35","473905.94","2329143.0","303306.22"
"169","H1","2","2","36","484685.56","2357158.8","303758.78"
"169","H1","2","2","37","494111.75","2382673.2","304557.44"
"169","H1","2","2","38","503085.94","2403369.2","305678.12"
"169","H1","2","2","39","511760.03","2418854.2","306187.12"
"169","H1","2","2","40","517410.16","2434409.2","306943.47"
"170","H2","2","2","1","162645.28","346752.75","250392.69"
"170","H2","2","2","2","163175.08","347604.66","250704.69"
"170","H2","2","2","3","164217.7","347943.75","250925.12"
"170","H2","2","2","4","164391.55","348073.94","250931.34"
"170","H2","2","2","5","164924.47","348001.72","250795.44"
"170","H2","2","2","6","165815.55","348269.06","250728.58"
"170","H2","2","2","7","166221.08","349309.38","250771.92"
"170","H2","2","2","8","166587.84","349602.56","250451.08"
"170","H2","2","2","9","167002.98","349848.1","250407.39"
"170","H2","2","2","10","167563.17","351261.94","250750.8"
"170","H2","2","2","11","167947.72","353701.53","250839.36"
"170","H2","2","2","12","169054.73","355224.56","251144.6"
"170","H2","2","2","13","170030.78","359402.53","251355.45"
"170","H2","2","2","14","171475.22","365218.28","251392.17"
"170","H2","2","2","15","173659.34","377061.6","251472.7"
"170","H2","2","2","16","177661.4","399185.78","252169.1"
"170","H2","2","2","17","184316.55","438713.75","252531.77"
"170","H2","2","2","18","194528.0","504626.6","253099.39"
"170","H2","2","2","19","208450.88","601438.2","254099.66"
"170","H2","2","2","20","223900.14","726858.8","254646.44"
"170","H2","2","2","21","239533.17","868965.6","255111.95"
"170","H2","2","2","22","254683.75","1015617.6","255797.19"
"170","H2","2","2","23","269694.84","1157259.8","256626.23"
"170","H2","2","2","24","284493.7","1290473.2","257657.8"
"170","H2","2","2","25","298723.78","1414341.0","258631.44"
"170","H2","2","2","26","312668.38","1523697.2","259689.17"
"170","H2","2","2","27","326483.22","1623410.4","260358.34"
"170","H2","2","2","28","339790.84","1711456.2","260872.14"
"170","H2","2","2","29","352901.38","1788494.1","261662.73"
"170","H2","2","2","30","365808.2","1854840.4","262627.1"
"170","H2","2","2","31","378585.97","1913616.6","263415.22"
"170","H2","2","2","32","389266.75","1963653.8","264144.28"
"170","H2","2","2","33","398155.44","2006349.2","264927.16"
"170","H2","2","2","34","409100.6","2044380.6","265522.62"
"170","H2","2","2","35","417633.72","2070523.8","266091.88"
"170","H2","2","2","36","426605.25","2094485.1","266733.84"
"170","H2","2","2","37","436186.03","2115090.0","267386.62"
"170","H2","2","2","38","445118.06","2129115.8","267730.44"
"170","H2","2","2","39","452950.38","2145282.8","268652.97"
"170","H2","2","2","40","458588.75","2158564.8","269591.22"
"171","H3","2","2","1","171172.52","347864.72","258636.42"
"171","H3","2","2","2","171522.34","348356.78","258573.56"
"171","H3","2","2","3","172524.61","349937.22","258811.19"
"171","H3","2","2","4","173629.25","352755.22","260055.83"
"171","H3","2","2","5","175001.64","356165.28","261249.1"
