# File Name: /Volumes/USB DISK/qPCR/Exp9_real_4.4.24_20240404_122458.eds
# Comment: 
# Operator: Admin
# Barcode: 
# Instrument Type: QuantStudio™ 6 Pro System
# Block Type: 384-Well Block
# Instrument Name: QS6Pro-2778624010008
# Instrument Serial Number: 2778624010008
# Heated Cover Serial Number: 2779324012939
# Block serial number: 2778323082972
# Run Start Date/Time: 2024-04-04 12:25:13 PM EDT
# Run End Data/Time: 2024-04-04 01:58:19 PM EDT
# Run Duration: 93 minutes 5 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2024-04-04 02:16:35 PM EDT
# Software Name and Version: Design & Analysis Software v2.7.0
# Plugin Name and Version: Primary Analysis v1.8.0, Relative Quantification v1.6.0
# Reduce dye signal crosstalk by algorithm: No (Default)
# Exported On: 2024-04-04 02:17:02 PM EDT
"Well","Well Position","Stage Number","Step Number","Cycle Number","VIC","FAM","ROX"
"57","C9","2","2","26","937660.9","1230129.4","567573.7"
"57","C9","2","2","27","952240.6","1236631.1","568551.8"
"57","C9","2","2","28","963410.9","1243910.5","570044.44"
"57","C9","2","2","29","971430.44","1257238.1","570506.75"
"57","C9","2","2","30","976447.6","1280476.8","569978.75"
"57","C9","2","2","31","981542.75","1324294.9","570705.9"
"57","C9","2","2","32","985301.75","1400701.4","570340.5"
"57","C9","2","2","33","987553.06","1529312.9","570463.1"
"57","C9","2","2","34","988369.9","1726367.8","570306.5"
"57","C9","2","2","35","989028.75","1984172.5","569281.56"
"57","C9","2","2","36","990531.25","2292613.8","567926.7"
"57","C9","2","2","37","988407.8","2633193.0","567828.5"
"57","C9","2","2","38","986173.25","2981733.5","567423.8"
"57","C9","2","2","39","985811.6","3319329.2","566734.06"
"57","C9","2","2","40","986243.2","3590028.2","567498.3"
"73","D1","2","2","1","397141.75","844244.25","639721.7"
"73","D1","2","2","2","399995.94","850937.56","643782.1"
"73","D1","2","2","3","408907.28","873167.8","655299.3"
"73","D1","2","2","4","419148.06","898293.2","668641.9"
"73","D1","2","2","5","430220.25","924217.1","684165.8"
"73","D1","2","2","6","440922.4","949219.0","698123.6"
"73","D1","2","2","7","444347.6","955100.2","700139.94"
"73","D1","2","2","8","445501.22","957403.25","699623.25"
"73","D1","2","2","9","446716.22","962103.5","700845.9"
"73","D1","2","2","10","448490.34","966240.9","701369.7"
"73","D1","2","2","11","449705.44","970212.75","701419.4"
"73","D1","2","2","12","451854.2","973095.4","701466.7"
"73","D1","2","2","13","454335.53","976962.94","701588.7"
"73","D1","2","2","14","459192.56","981802.9","700920.56"
"73","D1","2","2","15","466730.88","990072.4","700647.06"
"73","D1","2","2","16","480681.5","1004551.9","702155.9"
"73","D1","2","2","17","502883.2","1033037.6","703386.25"
"73","D1","2","2","18","538137.0","1084566.4","703928.94"
"73","D1","2","2","19","588369.75","1178444.1","705190.56"
"73","D1","2","2","20","645884.44","1337445.4","706670.3"
"73","D1","2","2","21","708334.25","1572671.4","707255.3"
"73","D1","2","2","22","768017.75","1883133.4","708181.9"
"73","D1","2","2","23","823377.44","2245696.2","710025.2"
"73","D1","2","2","24","872317.7","2631596.8","710581.4"
"73","D1","2","2","25","917749.0","3023867.8","712032.7"
"73","D1","2","2","26","958428.5","3406979.8","713699.6"
"73","D1","2","2","27","996282.06","3765955.8","713495.0"
"73","D1","2","2","28","1031611.94","4102327.8","714020.94"
"73","D1","2","2","29","1065391.9","4413981.5","715254.6"
"73","D1","2","2","30","1094940.6","4697138.5","716235.25"
"73","D1","2","2","31","1122920.4","4954028.0","718870.4"
"73","D1","2","2","32","1147500.0","5189275.5","718770.75"
"73","D1","2","2","33","1173704.0","5392718.5","718527.6"
"73","D1","2","2","34","1193653.0","5561233.0","718821.25"
"73","D1","2","2","35","1214366.2","5704299.0","719735.56"
"73","D1","2","2","36","1235335.2","5823772.5","720153.4"
"73","D1","2","2","37","1251864.8","5920377.0","720268.6"
"73","D1","2","2","38","1268383.9","5997741.0","720758.4"
"73","D1","2","2","39","1284907.9","6059545.0","720509.5"
"73","D1","2","2","40","1295474.9","6103033.0","721215.5"
"74","D2","2","2","1","342084.66","704385.4","540080.5"
"74","D2","2","2","2","344179.34","710278.1","543349.25"
"74","D2","2","2","3","351224.8","725388.1","551769.56"
"74","D2","2","2","4","358445.6","742444.25","560729.44"
"74","D2","2","2","5","367228.75","761665.3","570311.2"
"74","D2","2","2","6","375435.25","779415.9","577930.06"
"74","D2","2","2","7","377987.4","786896.44","578843.0"
"74","D2","2","2","8","379117.1","790652.8","578728.25"
"74","D2","2","2","9","380681.03","793280.1","579373.75"
"74","D2","2","2","10","382896.7","797320.75","579178.56"
"74","D2","2","2","11","384276.7","800969.7","579620.8"
"74","D2","2","2","12","386569.6","804384.25","580761.25"
"74","D2","2","2","13","389669.88","809536.9","581160.9"
"74","D2","2","2","14","394644.25","816883.9","581263.2"
"74","D2","2","2","15","403424.88","826272.4","580825.5"
"74","D2","2","2","16","418589.03","845533.44","580857.56"
"74","D2","2","2","17","442757.12","880223.56","580766.4"
"74","D2","2","2","18","478698.84","944593.44","582269.8"
"74","D2","2","2","19","523364.72","1061023.8","582925.75"
"74","D2","2","2","20","569398.06","1240797.9","583642.06"
"74","D2","2","2","21","613602.56","1484091.4","584202.25"
"74","D2","2","2","22","655003.25","1780824.4","584164.25"
"74","D2","2","2","23","692874.4","2103762.0","585685.5"
"74","D2","2","2","24","728920.44","2429705.0","586365.4"
"74","D2","2","2","25","761373.4","2750022.8","587583.7"
"74","D2","2","2","26","792437.3","3057704.0","588873.2"
"74","D2","2","2","27","821773.25","3344537.0","588718.7"
"74","D2","2","2","28","849233.1","3606796.0","589407.3"
"74","D2","2","2","29","873807.25","3849798.2","590379.4"
"74","D2","2","2","30","896111.4","4071218.5","590723.25"
"74","D2","2","2","31","918104.06","4263325.0","590830.3"
"74","D2","2","2","32","940254.3","4438277.0","591456.44"
"74","D2","2","2","33","958984.75","4589208.5","591146.06"
"74","D2","2","2","34","977734.6","4712028.5","591336.6"
"74","D2","2","2","35","994070.56","4814315.0","591139.3"
"74","D2","2","2","36","1011660.44","4895042.0","591898.1"
"74","D2","2","2","37","1026471.9","4963866.5","592023.25"
"74","D2","2","2","38","1041480.8","5021276.5","592278.25"
"74","D2","2","2","39","1054647.9","5067087.0","593464.56"
"74","D2","2","2","40","1064115.4","5105508.5","593184.6"
"75","D3","2","2","1","288676.88","581861.4","442883.75"
"75","D3","2","2","2","290471.34","585282.25","445008.0"
"75","D3","2","2","3","295997.03","597856.4","451961.22"
"75","D3","2","2","4","302503.78","612532.6","458160.38"
"75","D3","2","2","5","309426.62","628314.1","466868.1"
"75","D3","2","2","6","316270.22","642034.3","475208.03"
"75","D3","2","2","7","322168.78","656378.94","480716.7"
"75","D3","2","2","8","326492.47","667634.25","486038.25"
"75","D3","2","2","9","330521.22","677276.2","488612.16"
"75","D3","2","2","10","334338.3","685357.4","489080.6"
"75","D3","2","2","11","336762.8","691556.44","489829.2"
"75","D3","2","2","12","340196.4","698147.5","491227.16"
"75","D3","2","2","13","346907.7","706085.2","491867.6"
"75","D3","2","2","14","357179.56","717773.2","491869.8"
"75","D3","2","2","15","374845.6","738958.0","491974.7"
"75","D3","2","2","16","402702.53","777712.3","492600.12"
"75","D3","2","2","17","440352.06","848900.1","493263.72"
"75","D3","2","2","18","483192.34","971829.8","494236.0"
"75","D3","2","2","19","522828.06","1159963.1","493726.97"
"75","D3","2","2","20","560854.8","1410937.1","493194.03"
"75","D3","2","2","21","592778.6","1702949.0","493961.9"
"75","D3","2","2","22","619606.2","2010799.0","493901.28"
"75","D3","2","2","23","642045.94","2315694.5","493224.53"
"75","D3","2","2","24","662828.8","2602327.8","492823.56"
"75","D3","2","2","25","682899.6","2868972.2","492497.28"
"75","D3","2","2","26","699704.6","3108517.2","492400.34"
"75","D3","2","2","27","712454.4","3318227.2","491995.97"
"75","D3","2","2","28","727882.8","3501010.2","491344.75"
"75","D3","2","2","29","740092.56","3666308.0","491298.0"
"75","D3","2","2","30","751748.25","3803894.5","491365.25"
"75","D3","2","2","31","760672.56","3918137.5","491136.5"
"75","D3","2","2","32","769741.56","4013086.5","490156.03"
"75","D3","2","2","33","778798.0","4092343.2","488430.6"
"75","D3","2","2","34","787213.3","4154474.0","487650.84"
"75","D3","2","2","35","794963.9","4206265.0","487743.88"
"75","D3","2","2","36","801218.4","4249740.5","486130.6"
"75","D3","2","2","37","807141.8","4283918.0","485156.28"
"75","D3","2","2","38","812048.2","4313850.0","485030.8"
"75","D3","2","2","39","817034.8","4333903.5","484994.78"
"75","D3","2","2","40","820958.0","4349734.0","484524.84"
"76","D4","2","2","1","462424.4","1563987.8","715419.25"
"76","D4","2","2","2","463925.34","1568733.0","717216.06"
"76","D4","2","2","3","470492.66","1596122.0","725120.25"
"76","D4","2","2","4","472740.25","1608053.1","727090.1"
"76","D4","2","2","5","473789.56","1614731.6","727660.75"
"76","D4","2","2","6","475229.47","1620065.4","729153.9"
"76","D4","2","2","7","476382.56","1623039.9","728613.94"
"76","D4","2","2","8","477288.8","1626144.0","728219.9"
"76","D4","2","2","9","477902.25","1628577.2","728681.8"
"76","D4","2","2","10","478999.72","1633130.6","728572.2"
"76","D4","2","2","11","479586.16","1634996.2","728565.6"
"76","D4","2","2","12","482477.94","1636166.5","728574.9"
"76","D4","2","2","13","484690.9","1640121.1","729523.56"
"76","D4","2","2","14","487521.28","1642078.4","728923.44"
"76","D4","2","2","15","492785.6","1646922.0","728533.3"
"76","D4","2","2","16","501453.6","1648410.2","729157.2"
"76","D4","2","2","17","517457.03","1648808.1","729952.4"
"76","D4","2","2","18","543590.25","1647497.5","731200.1"
"76","D4","2","2","19","583756.0","1647374.8","732568.44"
"76","D4","2","2","20","639404.44","1651021.8","732441.44"
"76","D4","2","2","21","710420.5","1651579.2","732554.56"
"76","D4","2","2","22","789713.2","1652422.4","735278.6"
"76","D4","2","2","23","871093.56","1652283.6","739172.3"
"76","D4","2","2","24","950487.2","1652821.6","740680.0"
"76","D4","2","2","25","1023887.75","1655666.5","741209.5"
"76","D4","2","2","26","1087981.5","1660234.8","743813.5"
"76","D4","2","2","27","1141522.0","1666259.1","745035.7"
"76","D4","2","2","28","1184840.1","1678255.2","746710.8"
"76","D4","2","2","29","1215889.2","1706071.5","748982.2"
"76","D4","2","2","30","1237818.5","1757811.2","749383.8"
"76","D4","2","2","31","1254321.9","1851862.4","748970.56"
"76","D4","2","2","32","1264167.2","2020577.6","749138.6"
"76","D4","2","2","33","1272459.9","2280743.8","748980.8"
"76","D4","2","2","34","1276662.2","2615039.8","748704.3"
"76","D4","2","2","35","1278849.9","2987991.0","748171.2"
"76","D4","2","2","36","1280499.8","3352487.5","747900.4"
"76","D4","2","2","37","1282225.5","3694138.0","747464.5"
"76","D4","2","2","38","1286217.9","4011608.0","747511.44"
"76","D4","2","2","39","1289603.6","4283444.5","747037.25"
"76","D4","2","2","40","1291972.1","4488762.5","746430.5"
"77","D5","2","2","1","411963.06","1392803.4","623395.1"
"77","D5","2","2","2","414135.1","1399664.5","625447.6"
"77","D5","2","2","3","419761.72","1424079.8","634106.6"
"77","D5","2","2","4","421982.94","1437484.0","638450.75"
"77","D5","2","2","5","423334.34","1446191.2","640912.8"
"77","D5","2","2","6","424852.16","1449699.5","641218.75"
"77","D5","2","2","7","426369.78","1452513.0","641006.75"
"77","D5","2","2","8","427657.25","1455612.9","641573.8"
"77","D5","2","2","9","428642.3","1458982.6","641495.5"
"77","D5","2","2","10","430172.3","1461978.6","640975.4"
"77","D5","2","2","11","432151.53","1464020.9","640545.3"
"77","D5","2","2","12","434332.34","1466774.4","640839.06"
"77","D5","2","2","13","437824.06","1470848.2","641611.0"
"77","D5","2","2","14","443813.16","1472555.5","641381.75"
"77","D5","2","2","15","454190.97","1473960.9","641473.7"
"77","D5","2","2","16","472524.34","1475868.1","642830.2"
"77","D5","2","2","17","501162.7","1475401.6","643053.0"
"77","D5","2","2","18","546847.44","1475436.6","644202.9"
"77","D5","2","2","19","608985.8","1478847.1","646139.7"
"77","D5","2","2","20","679932.2","1482063.1","647218.06"
"77","D5","2","2","21","753224.44","1483806.0","648767.1"
"77","D5","2","2","22","825483.7","1483961.5","650185.7"
"77","D5","2","2","23","892594.44","1487141.8","651010.6"
"77","D5","2","2","24","947884.2","1491109.6","653163.7"
"77","D5","2","2","25","994588.9","1494538.5","654530.9"
"77","D5","2","2","26","1030165.44","1503664.1","655229.56"
"77","D5","2","2","27","1057225.6","1518519.0","656896.56"
"77","D5","2","2","28","1073943.1","1547215.4","656883.0"
"77","D5","2","2","29","1084766.0","1602069.0","657225.94"
"77","D5","2","2","30","1092771.2","1704269.0","658135.56"
"77","D5","2","2","31","1099056.1","1874143.0","657579.6"
"77","D5","2","2","32","1102089.0","2134718.2","656191.8"
"77","D5","2","2","33","1102876.6","2464602.2","655615.8"
"77","D5","2","2","34","1103030.6","2811036.2","656199.06"
"77","D5","2","2","35","1103839.2","3148724.5","655796.44"
"77","D5","2","2","36","1105158.6","3462152.5","655128.3"
"77","D5","2","2","37","1105874.4","3744120.5","654758.3"
"77","D5","2","2","38","1108861.9","3984019.8","655476.9"
"77","D5","2","2","39","1112133.4","4172391.0","655342.2"
"77","D5","2","2","40","1115536.2","4296108.5","655141.8"
"78","D6","2","2","1","309434.84","1062942.9","458163.3"
"78","D6","2","2","2","309457.1","1062958.1","457980.78"
"78","D6","2","2","3","309826.1","1063257.6","457007.9"
"78","D6","2","2","4","310470.3","1063956.2","456660.88"
"78","D6","2","2","5","311078.88","1064784.5","456721.7"
"78","D6","2","2","6","311601.6","1065538.9","456388.78"
"78","D6","2","2","7","312056.62","1066679.9","455283.66"
"78","D6","2","2","8","313148.7","1068276.4","454109.97"
"78","D6","2","2","9","313829.06","1069407.0","453644.8"
"78","D6","2","2","10","315399.88","1070349.2","453018.38"
"78","D6","2","2","11","317181.6","1071108.6","453037.22"
"78","D6","2","2","12","320296.38","1071397.8","453729.4"
"78","D6","2","2","13","326103.3","1072093.5","453857.22"
"78","D6","2","2","14","335971.03","1073611.8","453664.94"
"78","D6","2","2","15","353474.97","1073687.1","453773.9"
"78","D6","2","2","16","381768.88","1073705.2","454624.12"
"78","D6","2","2","17","420858.84","1074825.4","454899.75"
"78","D6","2","2","18","469056.66","1077159.2","455520.47"
"78","D6","2","2","19","521740.1","1079012.8","455991.2"
"78","D6","2","2","20","571832.0","1079245.4","457719.2"
"78","D6","2","2","21","614693.6","1080112.1","458278.22"
"78","D6","2","2","22","650720.8","1081385.9","458956.34"
"78","D6","2","2","23","679624.9","1084795.2","459080.94"
"78","D6","2","2","24","701010.75","1090961.1","459557.34"
"78","D6","2","2","25","716219.56","1099255.1","459778.94"
"78","D6","2","2","26","726750.25","1115695.8","460936.9"
"78","D6","2","2","27","734372.25","1144692.4","461263.22"
"78","D6","2","2","28","739795.0","1199643.8","461067.34"
"78","D6","2","2","29","741564.3","1302250.6","460638.5"
"78","D6","2","2","30","742757.8","1467365.9","459620.94"
"78","D6","2","2","31","743355.9","1693071.9","459164.97"
"78","D6","2","2","32","743835.7","1953069.8","459001.1"
"78","D6","2","2","33","744280.56","2217386.0","458861.4"
"78","D6","2","2","34","742751.6","2464799.5","459084.38"
"78","D6","2","2","35","742241.94","2686715.0","458757.12"
"78","D6","2","2","36","741886.25","2884378.0","457854.0"
"78","D6","2","2","37","741901.9","3054614.5","457601.3"
"78","D6","2","2","38","742855.1","3202603.2","457891.75"
"78","D6","2","2","39","743904.0","3333018.8","457245.72"
"78","D6","2","2","40","743280.4","3429105.0","456891.5"
"79","D7","2","2","1","519008.1","1604049.2","773010.7"
"79","D7","2","2","2","519988.2","1608546.0","774021.06"
"79","D7","2","2","3","521206.66","1614029.5","774398.0"
"79","D7","2","2","4","522424.66","1617312.8","773943.5"
"79","D7","2","2","5","522828.06","1618765.6","773338.0"
"79","D7","2","2","6","523328.3","1621945.8","772520.4"
"79","D7","2","2","7","524009.75","1622921.1","771732.6"
"79","D7","2","2","8","526516.44","1626104.2","771173.44"
"79","D7","2","2","9","527646.9","1630532.6","770514.1"
"79","D7","2","2","10","528120.8","1632130.8","770223.9"
"79","D7","2","2","11","529875.0","1633538.9","770090.75"
"79","D7","2","2","12","531413.1","1635774.1","769623.2"
"79","D7","2","2","13","533186.2","1637728.9","769575.6"
"79","D7","2","2","14","534262.5","1637745.5","769710.06"
"79","D7","2","2","15","537491.5","1638799.9","767357.7"
"79","D7","2","2","16","541249.6","1642111.8","766949.5"
"79","D7","2","2","17","548027.44","1644854.2","767986.7"
"79","D7","2","2","18","559486.25","1645486.5","768673.3"
"79","D7","2","2","19","579129.56","1645590.2","768541.56"
"79","D7","2","2","20","613320.5","1648309.0","768556.2"
"79","D7","2","2","21","663140.56","1650641.6","769838.9"
"79","D7","2","2","22","727788.56","1652934.4","772577.3"
"79","D7","2","2","23","805627.5","1657084.0","774086.5"
"79","D7","2","2","24","890429.75","1658915.9","774877.9"
"79","D7","2","2","25","974462.75","1665521.1","776583.25"
"79","D7","2","2","26","1056496.0","1677280.4","779003.06"
"79","D7","2","2","27","1130122.0","1699741.2","780683.0"
"79","D7","2","2","28","1191315.8","1737643.8","782053.44"
"79","D7","2","2","29","1243686.6","1803894.5","783660.94"
"79","D7","2","2","30","1284181.1","1911333.9","785086.3"
"79","D7","2","2","31","1313836.4","2071170.0","784998.8"
"79","D7","2","2","32","1334918.2","2287782.0","784682.7"
"79","D7","2","2","33","1350843.9","2552198.2","784329.5"
"79","D7","2","2","34","1361815.2","2850835.8","784502.2"
"79","D7","2","2","35","1370696.6","3165649.0","784882.25"
"79","D7","2","2","36","1378814.8","3479265.0","784370.56"
"79","D7","2","2","37","1386560.2","3742484.2","783799.25"
"79","D7","2","2","38","1397654.8","3937315.8","783276.75"
"79","D7","2","2","39","1410970.2","4076717.2","782824.3"
"79","D7","2","2","40","1424228.9","4174512.2","782630.8"
"80","D8","2","2","1","488780.53","1510879.0","711831.06"
"80","D8","2","2","2","489967.2","1514144.9","712118.6"
"80","D8","2","2","3","490459.94","1516858.9","710410.0"
"80","D8","2","2","4","491057.47","1517649.1","708575.2"
"80","D8","2","2","5","492940.53","1518073.8","708159.44"
"80","D8","2","2","6","494349.84","1520185.5","708330.94"
"80","D8","2","2","7","494676.34","1520819.5","707901.44"
"80","D8","2","2","8","495514.47","1522251.4","707560.56"
"80","D8","2","2","9","495793.88","1523088.9","706832.9"
"80","D8","2","2","10","497206.34","1526721.5","705346.44"
"80","D8","2","2","11","499127.03","1530285.8","705330.8"
"80","D8","2","2","12","502017.47","1532941.9","706637.56"
"80","D8","2","2","13","506044.56","1533685.1","706750.5"
"80","D8","2","2","14","510143.94","1536589.1","706455.8"
"80","D8","2","2","15","520726.72","1539467.5","706194.9"
"80","D8","2","2","16","537625.9","1542215.8","705758.25"
"80","D8","2","2","17","564619.8","1544838.8","705948.9"
"80","D8","2","2","18","608729.75","1545962.2","707487.06"
"80","D8","2","2","19","669205.6","1548073.9","708449.1"
"80","D8","2","2","20","743910.1","1548365.5","709090.25"
"80","D8","2","2","21","825479.1","1549072.2","710331.56"
"80","D8","2","2","22","907386.9","1553259.1","713041.56"
"80","D8","2","2","23","984724.1","1561363.4","714716.25"
"80","D8","2","2","24","1053057.6","1577662.1","716206.56"
"80","D8","2","2","25","1108848.0","1607814.5","717665.06"
"80","D8","2","2","26","1153860.9","1656312.8","718621.06"
"80","D8","2","2","27","1188183.2","1737821.9","718912.94"
"80","D8","2","2","28","1211552.8","1870109.4","719570.94"
"80","D8","2","2","29","1224510.1","2068761.4","719573.94"
"80","D8","2","2","30","1234876.1","2333336.5","719576.75"
"80","D8","2","2","31","1242200.4","2650998.2","719420.56"
"80","D8","2","2","32","1245779.8","3003147.0","719570.44"
"80","D8","2","2","33","1249787.0","3369923.5","718787.94"
"80","D8","2","2","34","1253652.0","3724818.2","718150.56"
"80","D8","2","2","35","1256575.2","4023270.5","717632.94"
"80","D8","2","2","36","1265655.4","4229104.0","716979.94"
"80","D8","2","2","37","1277357.8","4379853.5","716343.2"
"80","D8","2","2","38","1289289.0","4497940.0","715300.44"
"80","D8","2","2","39","1299725.1","4586594.0","714983.6"
"80","D8","2","2","40","1308004.9","4650115.5","715629.7"
"81","D9","2","2","1","251021.31","736329.7","354836.66"
"81","D9","2","2","2","251831.61","737693.7","354973.06"
"81","D9","2","2","3","252533.97","738560.06","354627.38"
"81","D9","2","2","4","253090.23","740011.25","354373.28"
"81","D9","2","2","5","253505.14","740528.7","354128.34"
"81","D9","2","2","6","253973.25","741037.5","353839.75"
"81","D9","2","2","7","254539.0","742704.4","353875.88"
"81","D9","2","2","8","255337.89","743422.1","354507.6"
"81","D9","2","2","9","255953.06","745514.8","354069.62"
"81","D9","2","2","10","257152.72","745981.75","352830.8"
"81","D9","2","2","11","259184.05","746317.0","352723.97"
"81","D9","2","2","12","261927.33","747235.8","353318.3"
"81","D9","2","2","13","266438.72","748360.7","352927.6"
"81","D9","2","2","14","274274.78","750201.1","352934.25"
"81","D9","2","2","15","288182.34","751002.44","353668.3"
"81","D9","2","2","16","309501.8","750808.1","353832.06"
"81","D9","2","2","17","339274.0","750899.94","353973.88"
"81","D9","2","2","18","375185.72","753032.94","355104.28"
"81","D9","2","2","19","412104.56","755196.1","356138.4"
"81","D9","2","2","20","446534.75","758994.56","356104.75"
"81","D9","2","2","21","478138.75","764825.2","356061.38"
"81","D9","2","2","22","503696.88","775130.94","357065.38"
"81","D9","2","2","23","525464.0","794719.6","358642.03"
"81","D9","2","2","24","540762.9","831419.6","358358.78"
"81","D9","2","2","25","551036.0","894646.56","358117.16"
"81","D9","2","2","26","557718.4","999688.1","358562.38"
"81","D9","2","2","27","562681.25","1153468.1","358861.34"
"81","D9","2","2","28","565383.0","1355760.8","358731.97"
"81","D9","2","2","29","567334.6","1590525.4","358240.3"
"81","D9","2","2","30","567536.4","1835928.8","357849.1"
"81","D9","2","2","31","567412.1","2076926.9","357294.25"
"81","D9","2","2","32","567003.3","2304416.5","356596.1"
"81","D9","2","2","33","565769.0","2509155.2","356375.88"
"81","D9","2","2","34","566613.94","2690990.2","356630.06"
"81","D9","2","2","35","567292.7","2849388.8","356382.3"
"81","D9","2","2","36","567117.4","2985425.5","355648.9"
"81","D9","2","2","37","566940.9","3100831.2","355444.7"
"81","D9","2","2","38","567678.6","3198830.0","355768.6"
"81","D9","2","2","39","566820.94","3281316.5","355662.38"
"81","D9","2","2","40","567374.06","3341300.5","355472.72"
"82","D10","2","2","1","423193.75","836835.56","628898.3"
"82","D10","2","2","2","424444.25","839962.8","629644.75"
"82","D10","2","2","3","428088.34","847734.2","634663.3"
"82","D10","2","2","4","432043.5","853778.25","638125.1"
"82","D10","2","2","5","434930.66","859437.44","640129.9"
"82","D10","2","2","6","437604.3","864772.9","640944.44"
"82","D10","2","2","7","440001.3","869190.1","642449.1"
"82","D10","2","2","8","441347.5","871983.75","643547.8"
"82","D10","2","2","9","442127.72","874409.9","643543.4"
"82","D10","2","2","10","444474.1","876086.7","643839.94"
"82","D10","2","2","11","445351.38","879754.2","643692.8"
"82","D10","2","2","12","447999.25","882037.94","644191.2"
"82","D10","2","2","13","452931.8","884588.25","645308.56"
"82","D10","2","2","14","460250.34","888286.44","645288.2"
"82","D10","2","2","15","473951.2","892595.94","645918.3"
"82","D10","2","2","16","496508.03","899166.5","648062.2"
"82","D10","2","2","17","530575.06","911511.56","648793.94"
"82","D10","2","2","18","581186.56","933145.0","649327.5"
"82","D10","2","2","19","644070.7","971286.8","651452.94"
"82","D10","2","2","20","713300.25","1042899.3","652040.9"
"82","D10","2","2","21","782277.9","1168958.8","652431.7"
"82","D10","2","2","22","845128.9","1362795.8","655325.75"
"82","D10","2","2","23","899353.6","1627482.2","656055.75"
"82","D10","2","2","24","944855.5","1953754.8","657276.0"
"82","D10","2","2","25","983596.25","2312209.0","657974.5"
"82","D10","2","2","26","1016265.1","2676158.8","658533.0"
"82","D10","2","2","27","1043682.3","3033411.0","659685.5"
"82","D10","2","2","28","1067254.5","3358997.8","659681.44"
"82","D10","2","2","29","1090876.8","3615051.8","659578.0"
"82","D10","2","2","30","1114274.1","3789051.8","660239.8"
"82","D10","2","2","31","1135185.9","3904347.5","659939.1"
"82","D10","2","2","32","1155623.0","3991035.8","659751.1"
"82","D10","2","2","33","1174045.9","4062493.0","659891.5"
"82","D10","2","2","34","1191340.4","4115493.2","659682.7"
"82","D10","2","2","35","1204152.9","4159117.8","659357.7"
"82","D10","2","2","36","1216950.6","4193147.2","659925.3"
"82","D10","2","2","37","1227354.0","4220739.0","659756.6"
"82","D10","2","2","38","1237713.9","4247149.0","659371.6"
"82","D10","2","2","39","1246248.5","4268778.0","659789.3"
"82","D10","2","2","40","1251876.1","4286479.0","659689.25"
"83","D11","2","2","1","330742.66","656242.25","485310.78"
"83","D11","2","2","2","331510.75","657812.2","485745.66"
"83","D11","2","2","3","332025.47","658716.3","485807.3"
"83","D11","2","2","4","332629.12","659260.3","485637.97"
"83","D11","2","2","5","333361.72","661585.7","485392.12"
"83","D11","2","2","6","334327.12","662948.7","485364.84"
"83","D11","2","2","7","335641.4","664640.94","485708.34"
"83","D11","2","2","8","336968.8","666544.25","485741.53"
"83","D11","2","2","9","337872.66","667702.0","485500.25"
"83","D11","2","2","10","339385.38","668583.25","485427.8"
"83","D11","2","2","11","342071.7","670346.56","485603.84"
"83","D11","2","2","12","345835.2","671502.9","485827.12"
"83","D11","2","2","13","352079.06","673100.9","486855.8"
"83","D11","2","2","14","363315.44","676851.25","487286.22"
"83","D11","2","2","15","382379.16","682280.4","487463.38"
"83","D11","2","2","16","412710.94","692483.4","487771.88"
"83","D11","2","2","17","455236.84","711994.7","488722.9"
"83","D11","2","2","18","506779.53","747779.7","489618.84"
"83","D11","2","2","19","561534.7","815072.25","490755.56"
"83","D11","2","2","20","612476.0","932614.8","491803.4"
"83","D11","2","2","21","655497.8","1115632.2","492311.3"
"83","D11","2","2","22","689468.3","1365946.8","492755.94"
"83","D11","2","2","23","718151.25","1667849.5","492667.16"
"83","D11","2","2","24","739070.2","1995864.8","492740.94"
"83","D11","2","2","25","755264.44","2321638.8","492795.06"
"83","D11","2","2","26","768314.06","2631947.2","493011.8"
"83","D11","2","2","27","780237.94","2917490.2","492671.44"
"83","D11","2","2","28","789293.2","3171660.5","492370.8"
"83","D11","2","2","29","797399.8","3393800.2","492395.44"
"83","D11","2","2","30","805381.8","3580333.5","492329.25"
"83","D11","2","2","31","811151.2","3725692.8","492132.78"
"83","D11","2","2","32","816677.44","3831721.2","492185.12"
"83","D11","2","2","33","823226.56","3904600.8","491962.34"
"83","D11","2","2","34","829102.56","3953936.5","491661.56"
"83","D11","2","2","35","832975.8","3993672.5","491168.9"
"83","D11","2","2","36","835406.5","4022552.5","491195.1"
"83","D11","2","2","37","839541.5","4042836.5","492265.16"
"83","D11","2","2","38","844636.06","4056142.0","491524.5"
"83","D11","2","2","39","848126.8","4070124.0","490751.44"
"83","D11","2","2","40","850170.56","4080016.0","490424.06"
"84","D12","2","2","1","263015.9","509533.75","377432.12"
"84","D12","2","2","2","264103.2","511754.7","378674.28"
"84","D12","2","2","3","266591.62","516820.3","381906.97"
"84","D12","2","2","4","268956.53","519978.78","383248.25"
"84","D12","2","2","5","269982.88","522484.8","382466.34"
"84","D12","2","2","6","267231.6","519627.25","376489.03"
"84","D12","2","2","7","266689.56","519236.9","375370.47"
"84","D12","2","2","8","268445.2","522223.53","376850.1"
"84","D12","2","2","9","269901.0","522981.66","376690.4"
"84","D12","2","2","10","271512.84","524807.8","376642.6"
