# File Name: /Volumes/USB DISK/qPCR/Exp16_6.7.24_u4cs_20240607_170611.eds
# Comment: 
# Operator: Admin
# Barcode: 
# Instrument Type: QuantStudio™ 6 Pro System
# Block Type: 384-Well Block
# Instrument Name: QS6Pro-2778624010008
# Instrument Serial Number: 2778624010008
# Heated Cover Serial Number: 2779324012939
# Block serial number: 2778323082972
# Run Start Date/Time: 2024-06-07 05:05:12 PM EDT
# Run End Data/Time: 2024-06-07 06:39:43 PM EDT
# Run Duration: 94 minutes 30 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2024-06-10 09:51:37 AM EDT
# Software Name and Version: Design & Analysis Software v2.8.0
# Plugin Name and Version: Primary Analysis v1.8.1, Relative Quantification v1.7.0
# Reduce dye signal crosstalk by algorithm: No (Default)
# Exported On: 2024-06-10 09:52:04 AM EDT
"Well","Well Position","Stage Number","Step Number","Cycle Number","VIC","TAMRA","FAM","ROX"
"138","F18","2","2","37","2066556.0","710573.4","1725031.4","471733.7"
"138","F18","2","2","38","2067590.2","710774.94","2034804.4","471808.38"
"138","F18","2","2","39","2068669.1","710874.7","2382774.5","471963.34"
"138","F18","2","2","40","2069625.2","711219.75","2682457.5","472458.72"
"139","F19","2","2","1","1554519.4","952796.9","1449721.6","566463.06"
"139","F19","2","2","2","1553681.5","949592.0","1447801.1","564557.1"
"139","F19","2","2","3","1550850.4","942971.0","1446293.1","561325.06"
"139","F19","2","2","4","1542167.1","932642.5","1444976.4","554009.5"
"139","F19","2","2","5","1522749.1","916337.0","1425556.9","542729.2"
"139","F19","2","2","6","1489886.1","895051.4","1392885.1","527867.6"
"139","F19","2","2","7","1456545.0","871738.75","1360063.6","513506.25"
"139","F19","2","2","8","1426499.6","847833.0","1326371.9","500734.16"
"139","F19","2","2","9","1400260.8","828034.06","1296776.8","491193.97"
"139","F19","2","2","10","1382488.6","811731.44","1274210.5","482704.25"
"139","F19","2","2","11","1373658.4","799277.25","1254226.9","477799.34"
"139","F19","2","2","12","1372624.9","790740.44","1244196.8","473920.78"
"139","F19","2","2","13","1378126.1","783809.1","1236989.0","473059.0"
"139","F19","2","2","14","1400130.0","778835.25","1232702.1","472950.66"
"139","F19","2","2","15","1439247.4","773996.8","1231427.0","473044.6"
"139","F19","2","2","16","1495613.4","769046.6","1229862.4","473602.44"
"139","F19","2","2","17","1565207.8","764914.4","1230386.0","473977.22"
"139","F19","2","2","18","1640517.8","758805.5","1233668.5","474710.3"
"139","F19","2","2","19","1718858.1","753754.56","1233047.5","478043.88"
"139","F19","2","2","20","1795232.8","747893.9","1232641.2","480487.7"
"139","F19","2","2","21","1864998.0","743461.56","1233005.1","482487.25"
"139","F19","2","2","22","1925042.9","738864.56","1233391.6","483255.22"
"139","F19","2","2","23","1974997.6","734789.8","1235141.0","483967.34"
"139","F19","2","2","24","2016553.0","731866.7","1236416.9","484323.16"
"139","F19","2","2","25","2045058.6","729665.8","1239336.9","484704.3"
"139","F19","2","2","26","2067983.8","728461.4","1240142.2","484485.94"
"139","F19","2","2","27","2082908.4","727955.1","1241177.8","484351.88"
"139","F19","2","2","28","2097147.0","727142.3","1242099.0","485261.12"
"139","F19","2","2","29","2108288.5","725351.1","1246070.8","486001.78"
"139","F19","2","2","30","2116901.2","724733.94","1248962.4","486133.9"
"139","F19","2","2","31","2127604.5","724647.94","1253745.5","485815.88"
"139","F19","2","2","32","2135912.8","724771.44","1264061.0","485527.7"
"139","F19","2","2","33","2145633.0","723927.0","1284562.4","485270.66"
"139","F19","2","2","34","2152953.2","722719.25","1321319.9","485420.62"
"139","F19","2","2","35","2159915.0","722385.4","1390680.9","485290.62"
"139","F19","2","2","36","2163240.8","722463.8","1521522.5","485757.75"
"139","F19","2","2","37","2164410.2","722417.4","1742172.6","486519.12"
"139","F19","2","2","38","2167302.5","722181.9","2060087.4","486636.5"
"139","F19","2","2","39","2168271.5","720766.44","2436627.2","486496.94"
"139","F19","2","2","40","2169613.8","720404.44","2772353.5","486437.12"
"140","F20","2","2","1","1343320.2","802424.25","1243382.2","486481.56"
"140","F20","2","2","2","1336757.6","797717.75","1237150.4","483620.6"
"140","F20","2","2","3","1325393.0","788631.2","1226817.9","479491.25"
"140","F20","2","2","4","1319504.6","783511.06","1219969.6","476997.62"
"140","F20","2","2","5","1317158.5","779717.9","1215248.4","475186.28"
"140","F20","2","2","6","1314393.6","777980.3","1213688.8","474082.78"
"140","F20","2","2","7","1313948.0","776360.5","1213952.2","473239.62"
"140","F20","2","2","8","1314791.8","775294.0","1215793.2","471154.1"
"140","F20","2","2","9","1315797.2","774271.06","1216354.2","470862.97"
"140","F20","2","2","10","1318655.4","771686.7","1215852.8","471720.88"
"140","F20","2","2","11","1322215.6","770581.8","1216169.8","471914.72"
"140","F20","2","2","12","1328832.5","770512.06","1218538.2","472141.28"
"140","F20","2","2","13","1343196.0","768460.1","1219431.1","472316.3"
"140","F20","2","2","14","1369814.6","765956.56","1219403.9","473455.78"
"140","F20","2","2","15","1409611.9","762846.2","1219832.9","475012.5"
"140","F20","2","2","16","1464748.6","759769.56","1220430.0","475760.28"
"140","F20","2","2","17","1530841.8","754382.5","1221140.1","477287.47"
"140","F20","2","2","18","1604801.9","748441.06","1224200.8","480230.66"
"140","F20","2","2","19","1682258.0","743129.56","1224592.0","482371.72"
"140","F20","2","2","20","1759769.6","737885.8","1225145.1","483900.9"
"140","F20","2","2","21","1826356.9","732522.6","1228679.8","485457.88"
"140","F20","2","2","22","1887120.4","729098.9","1229475.2","485713.9"
"140","F20","2","2","23","1937042.9","724346.8","1230379.8","486746.28"
"140","F20","2","2","24","1979936.9","721307.5","1230919.5","488097.22"
"140","F20","2","2","25","2011482.8","718949.75","1231111.6","489163.78"
"140","F20","2","2","26","2034766.8","717457.44","1233237.9","489242.34"
"140","F20","2","2","27","2051671.6","716814.8","1235324.2","488870.88"
"140","F20","2","2","28","2064097.9","715557.1","1236144.4","488767.56"
"140","F20","2","2","29","2074837.6","713253.8","1239912.6","490045.2"
"140","F20","2","2","30","2086599.6","712800.94","1244138.5","490579.84"
"140","F20","2","2","31","2095692.1","713011.0","1248968.5","490360.62"
"140","F20","2","2","32","2103857.2","710886.75","1258463.6","490692.97"
"140","F20","2","2","33","2111864.8","710533.8","1276209.9","490944.38"
"140","F20","2","2","34","2119158.2","711359.2","1314667.1","489914.97"
"140","F20","2","2","35","2123927.0","710708.06","1383634.2","489720.75"
"140","F20","2","2","36","2126088.0","710426.44","1512213.4","491369.3"
"140","F20","2","2","37","2128595.8","710460.25","1730862.2","491887.78"
"140","F20","2","2","38","2129683.8","710601.8","2042205.9","492096.06"
"140","F20","2","2","39","2131000.2","710147.4","2414186.2","492097.94"
"140","F20","2","2","40","2133650.0","710015.56","2740427.0","493310.28"
"141","F21","2","2","1","1237222.2","733884.94","1153007.0","448487.38"
"141","F21","2","2","2","1229037.9","727380.5","1144150.8","445088.44"
"141","F21","2","2","3","1211176.5","714173.94","1128145.6","436904.1"
"141","F21","2","2","4","1197501.0","703712.1","1114688.8","430275.7"
"141","F21","2","2","5","1188227.0","696981.4","1102541.8","426659.84"
"141","F21","2","2","6","1181335.1","692414.5","1097345.1","424724.03"
"141","F21","2","2","7","1176939.2","690113.5","1094560.2","424021.75"
"141","F21","2","2","8","1177030.2","688060.5","1093141.8","422906.47"
"141","F21","2","2","9","1181057.8","686557.44","1092613.5","422093.97"
"141","F21","2","2","10","1183733.0","685086.5","1092659.1","422187.38"
"141","F21","2","2","11","1186590.2","684233.7","1093153.8","423130.8"
"141","F21","2","2","12","1196031.5","683890.06","1093299.9","423299.97"
"141","F21","2","2","13","1209716.5","682042.7","1093618.9","423528.38"
"141","F21","2","2","14","1235301.6","680042.1","1093975.2","424249.53"
"141","F21","2","2","15","1274544.1","676276.0","1095415.0","424952.1"
"141","F21","2","2","16","1327307.6","673336.56","1096002.4","426053.4"
"141","F21","2","2","17","1390351.0","667882.8","1097131.9","428294.7"
"141","F21","2","2","18","1459648.6","661905.9","1099516.1","429701.3"
"141","F21","2","2","19","1530414.9","655888.3","1099883.5","431629.66"
"141","F21","2","2","20","1599793.0","651163.56","1100396.1","434475.12"
"141","F21","2","2","21","1661098.4","646415.7","1102318.0","435494.88"
"141","F21","2","2","22","1717406.8","642549.6","1102722.4","435788.3"
"141","F21","2","2","23","1764132.0","639683.25","1103495.9","437568.97"
"141","F21","2","2","24","1800369.4","636370.2","1107104.0","438126.28"
"141","F21","2","2","25","1828709.2","634199.8","1105929.0","439487.47"
"141","F21","2","2","26","1847589.1","633409.7","1105606.1","438904.72"
"141","F21","2","2","27","1860152.5","632850.94","1107496.8","438676.5"
"141","F21","2","2","28","1873444.4","631630.56","1108230.1","439873.88"
"141","F21","2","2","29","1883398.8","630560.3","1111170.1","439869.25"
"141","F21","2","2","30","1894054.6","629247.25","1115345.9","440189.0"
"141","F21","2","2","31","1904382.4","628881.75","1120059.6","441534.4"
"141","F21","2","2","32","1911115.4","628839.94","1130622.5","441535.12"
"141","F21","2","2","33","1918083.1","628152.75","1145562.4","441752.25"
"141","F21","2","2","34","1927538.5","627425.25","1172000.0","442570.16"
"141","F21","2","2","35","1934173.6","627108.94","1226244.9","442421.12"
"141","F21","2","2","36","1937936.4","627095.5","1329108.0","442285.25"
"141","F21","2","2","37","1941304.2","627225.8","1505026.0","442172.12"
"141","F21","2","2","38","1942842.8","627282.25","1768817.6","443050.03"
"141","F21","2","2","39","1944281.6","627485.5","2100914.2","443397.88"
"141","F21","2","2","40","1944987.0","627485.4","2404899.2","444515.94"
"142","F22","2","2","1","1293890.8","755803.94","1215780.0","469366.25"
"142","F22","2","2","2","1290416.8","753253.4","1212244.8","468296.06"
"142","F22","2","2","3","1283664.2","749426.1","1205941.5","465526.88"
"142","F22","2","2","4","1280419.5","745187.75","1202981.9","463793.66"
"142","F22","2","2","5","1277119.0","743520.06","1201321.6","460785.72"
"142","F22","2","2","6","1275828.1","743036.56","1200906.6","460292.9"
"142","F22","2","2","7","1276050.0","742028.3","1200676.0","461280.1"
"142","F22","2","2","8","1277920.0","740637.3","1200819.4","461493.4"
"142","F22","2","2","9","1279944.4","739239.9","1201794.6","461609.03"
"142","F22","2","2","10","1282042.6","737936.7","1202757.9","461163.1"
"142","F22","2","2","11","1288104.2","736618.8","1203206.4","460783.66"
"142","F22","2","2","12","1296498.8","735343.8","1202953.4","460066.53"
"142","F22","2","2","13","1310661.0","733448.06","1203016.8","460183.2"
"142","F22","2","2","14","1337619.9","729561.2","1204292.2","461640.16"
"142","F22","2","2","15","1378781.1","726748.2","1205633.0","463336.66"
"142","F22","2","2","16","1432637.8","722691.3","1206404.8","465098.9"
"142","F22","2","2","17","1499948.6","716617.6","1207378.1","466938.7"
"142","F22","2","2","18","1575024.9","709702.0","1208772.0","468173.06"
"142","F22","2","2","19","1652330.0","704070.5","1209469.2","471207.7"
"142","F22","2","2","20","1726253.9","696922.3","1210791.4","473733.56"
"142","F22","2","2","21","1793667.5","689581.5","1211179.8","475268.12"
"142","F22","2","2","22","1853237.2","686440.9","1212453.4","477399.47"
"142","F22","2","2","23","1900910.1","682058.75","1213215.4","478477.25"
"142","F22","2","2","24","1940029.5","678744.56","1214314.6","480191.06"
"142","F22","2","2","25","1969560.0","676463.8","1215093.0","480860.75"
"142","F22","2","2","26","1992396.6","675589.1","1215372.0","480221.06"
"142","F22","2","2","27","2007588.6","674630.56","1216990.1","479598.88"
"142","F22","2","2","28","2021538.1","673646.2","1217495.9","479449.66"
"142","F22","2","2","29","2030205.9","672658.44","1219474.8","480608.72"
"142","F22","2","2","30","2038724.1","671940.44","1222225.6","481200.28"
"142","F22","2","2","31","2049659.9","671392.2","1225725.4","481182.28"
"142","F22","2","2","32","2058615.4","671201.06","1229768.4","482076.5"
"142","F22","2","2","33","2063811.5","671214.6","1239951.5","481993.72"
"142","F22","2","2","34","2073870.1","669619.7","1258127.5","481979.38"
"142","F22","2","2","35","2080659.2","667611.1","1292099.2","481881.66"
"142","F22","2","2","36","2087875.1","666205.75","1357304.5","482975.6"
"142","F22","2","2","37","2092167.1","666131.9","1477726.0","483927.06"
"142","F22","2","2","38","2095253.5","666917.5","1683918.9","484116.44"
"142","F22","2","2","39","2096503.1","667165.06","1987513.6","484498.94"
"142","F22","2","2","40","2096610.8","667092.56","2296100.0","485349.97"
"143","F23","2","2","1","1174290.5","682020.3","1106789.4","422260.1"
"143","F23","2","2","2","1171582.1","678755.7","1103677.5","421139.9"
"143","F23","2","2","3","1164835.2","672797.1","1095783.2","417775.84"
"143","F23","2","2","4","1159379.2","668211.25","1090984.5","414077.22"
"143","F23","2","2","5","1156907.8","664062.3","1087877.2","412286.72"
"143","F23","2","2","6","1153583.4","662006.94","1085721.2","411709.03"
"143","F23","2","2","7","1152717.0","661108.0","1084737.8","410903.12"
"143","F23","2","2","8","1152528.2","660815.4","1084802.2","410114.16"
"143","F23","2","2","9","1153635.4","658615.2","1085706.8","408961.62"
"143","F23","2","2","10","1158352.8","656670.4","1085243.1","409005.94"
"143","F23","2","2","11","1161078.4","654705.6","1084400.5","409999.47"
"143","F23","2","2","12","1169252.8","653476.06","1084292.1","408900.25"
"143","F23","2","2","13","1184777.5","652245.44","1085016.5","408857.88"
"143","F23","2","2","14","1207771.1","649783.44","1086973.0","410225.53"
"143","F23","2","2","15","1244187.5","645805.75","1087713.0","411217.03"
"143","F23","2","2","16","1295651.9","640865.8","1087729.2","412975.34"
"143","F23","2","2","17","1357655.0","636057.44","1088171.0","415435.56"
"143","F23","2","2","18","1425221.0","630377.9","1089137.5","417339.56"
"143","F23","2","2","19","1493730.8","622858.1","1090884.9","420206.75"
"143","F23","2","2","20","1562307.6","617689.9","1091306.9","422693.1"
"143","F23","2","2","21","1623466.1","612582.8","1091679.1","423361.84"
"143","F23","2","2","22","1677077.4","608312.4","1092993.0","424586.84"
"143","F23","2","2","23","1718696.9","604141.1","1093283.1","426040.88"
"143","F23","2","2","24","1752775.9","601317.25","1093292.2","427214.97"
"143","F23","2","2","25","1778569.5","598901.3","1094181.5","427205.16"
"143","F23","2","2","26","1797821.4","597500.2","1094611.2","427557.88"
"143","F23","2","2","27","1811666.1","596522.06","1096736.2","427731.1"
"143","F23","2","2","28","1824095.4","594456.75","1098696.4","427727.47"
"143","F23","2","2","29","1834722.9","593388.56","1099348.8","428846.94"
"143","F23","2","2","30","1841495.0","591782.44","1102275.0","429002.84"
"143","F23","2","2","31","1849371.0","591528.6","1106512.5","429360.7"
"143","F23","2","2","32","1856434.9","592372.44","1112747.1","427820.97"
"143","F23","2","2","33","1864634.0","591194.3","1123915.1","427296.66"
"143","F23","2","2","34","1871927.4","589451.7","1147238.1","428560.9"
"143","F23","2","2","35","1877304.6","588750.6","1190863.4","430056.28"
"143","F23","2","2","36","1881961.4","587735.8","1272928.1","429743.5"
"143","F23","2","2","37","1884521.1","587368.8","1416185.2","429330.5"
"143","F23","2","2","38","1887088.4","587511.6","1646132.1","429595.53"
"143","F23","2","2","39","1885481.2","588208.8","1957558.9","429820.6"
"143","F23","2","2","40","1884775.9","588301.9","2250282.0","431602.22"
"144","F24","2","2","1","1276245.6","744420.0","1244873.8","464656.84"
"144","F24","2","2","2","1269352.0","738755.44","1237158.0","461555.47"
"144","F24","2","2","3","1253564.4","727635.4","1221934.6","455462.1"
"144","F24","2","2","4","1241764.0","717041.06","1207295.8","451318.1"
"144","F24","2","2","5","1231566.5","710960.44","1197769.9","447943.4"
"144","F24","2","2","6","1226625.5","706475.25","1189989.5","446045.03"
"144","F24","2","2","7","1224023.2","704626.6","1186314.9","443265.75"
"144","F24","2","2","8","1222503.4","703257.94","1185579.5","442700.66"
"144","F24","2","2","9","1223001.6","701561.8","1185071.9","443254.62"
"144","F24","2","2","10","1226485.4","700092.1","1185194.0","444038.28"
"144","F24","2","2","11","1229513.0","697926.2","1186162.5","443769.8"
"144","F24","2","2","12","1235265.5","695766.06","1186620.2","443763.2"
"144","F24","2","2","13","1248254.1","693954.56","1187813.1","444603.6"
"144","F24","2","2","14","1270488.6","691317.5","1188222.1","445424.28"
"144","F24","2","2","15","1304058.6","686292.9","1189191.2","446639.16"
"144","F24","2","2","16","1354469.9","681934.9","1189717.2","448356.78"
"144","F24","2","2","17","1415699.5","677203.3","1190748.9","450430.28"
"144","F24","2","2","18","1484206.0","670404.9","1191466.2","453154.0"
"144","F24","2","2","19","1557398.9","662286.56","1192323.6","455293.34"
"144","F24","2","2","20","1629537.6","654722.3","1192609.5","458809.2"
"144","F24","2","2","21","1698771.1","649452.8","1193038.4","461618.25"
"144","F24","2","2","22","1754853.4","642957.3","1195540.4","462978.3"
"144","F24","2","2","23","1806011.1","638107.8","1196300.9","464815.22"
"144","F24","2","2","24","1847757.4","634571.7","1196087.9","467278.2"
"144","F24","2","2","25","1876892.2","631241.9","1196017.9","467841.6"
"144","F24","2","2","26","1896510.2","628947.06","1196031.8","467965.72"
"144","F24","2","2","27","1914013.2","628137.25","1197514.4","467797.47"
"144","F24","2","2","28","1927774.8","627105.6","1199734.8","468195.3"
"144","F24","2","2","29","1936712.4","625975.4","1201616.2","468119.9"
"144","F24","2","2","30","1943815.4","625666.56","1206396.2","468499.12"
"144","F24","2","2","31","1952045.8","625727.9","1214981.9","468192.66"
"144","F24","2","2","32","1958234.0","624690.44","1228716.4","468023.56"
"144","F24","2","2","33","1962961.5","623324.94","1256454.8","468415.7"
"144","F24","2","2","34","1968545.0","622748.8","1312256.9","469639.03"
"144","F24","2","2","35","1972813.5","622559.0","1414048.8","469396.3"
"144","F24","2","2","36","1973766.2","622341.8","1588569.4","469245.66"
"144","F24","2","2","37","1973492.8","622185.8","1857322.5","470629.75"
"144","F24","2","2","38","1972567.8","621933.94","2200019.8","470542.16"
"144","F24","2","2","39","1972600.2","621912.5","2564599.0","471065.7"
"144","F24","2","2","40","1972160.2","622078.44","2865405.8","474273.62"
"145","G1","2","2","1","1427416.6","845045.5","1274554.4","536563.75"
"145","G1","2","2","2","1422415.2","839879.0","1271073.4","533722.9"
"145","G1","2","2","3","1405150.8","826917.06","1255818.5","524181.28"
"145","G1","2","2","4","1383596.8","810816.75","1231753.1","511974.25"
"145","G1","2","2","5","1354867.4","791315.0","1199991.0","499247.88"
"145","G1","2","2","6","1322279.9","769240.5","1161119.9","486821.53"
"145","G1","2","2","7","1294514.6","749897.56","1124806.6","475363.28"
"145","G1","2","2","8","1276868.6","732608.9","1098412.0","468546.34"
"145","G1","2","2","9","1267616.2","722582.56","1083066.5","465013.12"
"145","G1","2","2","10","1264240.5","717419.1","1075818.8","463658.88"
"145","G1","2","2","11","1264354.0","715270.4","1074014.8","461314.28"
"145","G1","2","2","12","1269779.6","712737.4","1072735.0","460831.66"
"145","G1","2","2","13","1287814.6","710466.1","1072583.6","461749.38"
"145","G1","2","2","14","1318193.1","708591.1","1072963.9","464190.66"
"145","G1","2","2","15","1360455.6","704044.4","1070510.1","465720.4"
"145","G1","2","2","16","1419251.5","697705.4","1070523.5","468563.38"
"145","G1","2","2","17","1489380.9","692879.56","1073268.0","471058.84"
"145","G1","2","2","18","1564485.8","687263.75","1073925.4","473437.72"
"145","G1","2","2","19","1640429.2","679667.0","1074388.6","475399.9"
"145","G1","2","2","20","1711674.0","672893.75","1075048.6","479655.0"
"145","G1","2","2","21","1778586.6","667763.2","1077787.8","481346.6"
"145","G1","2","2","22","1840077.1","663998.25","1078808.9","482521.7"
"145","G1","2","2","23","1888459.4","658608.94","1081580.5","483703.53"
"145","G1","2","2","24","1930164.6","656103.4","1085903.9","485227.3"
"145","G1","2","2","25","1960570.4","652670.25","1094591.6","485722.66"
"145","G1","2","2","26","1982438.9","649966.9","1108178.8","487535.6"
"145","G1","2","2","27","1997463.5","649440.7","1132878.6","486788.7"
"145","G1","2","2","28","2009842.9","649589.44","1178163.2","486332.66"
"145","G1","2","2","29","2018641.8","648971.56","1255781.9","487369.78"
"145","G1","2","2","30","2023696.6","648213.6","1386620.0","488057.62"
"145","G1","2","2","31","2027575.6","647942.2","1582091.2","488596.47"
"145","G1","2","2","32","2030776.2","647659.06","1838857.6","488727.7"
"145","G1","2","2","33","2032869.8","647689.25","2150885.2","488404.94"
"145","G1","2","2","34","2031654.0","648108.56","2497264.0","488782.12"
"145","G1","2","2","35","2030091.4","648479.94","2853816.2","489299.5"
"145","G1","2","2","36","2027187.1","649273.3","3205765.5","489241.72"
"145","G1","2","2","37","2025291.4","649447.06","3546912.8","490194.4"
"145","G1","2","2","38","2026621.0","649741.3","3862040.5","490788.66"
"145","G1","2","2","39","2027930.9","649933.06","4147472.5","491683.97"
"145","G1","2","2","40","2027922.6","650843.1","4378910.0","491448.62"
"146","G2","2","2","1","1393357.0","823795.1","1220572.5","516141.97"
"146","G2","2","2","2","1382263.9","815684.5","1207020.6","510561.3"
"146","G2","2","2","3","1351611.1","793466.9","1170968.8","497809.25"
"146","G2","2","2","4","1325880.9","777825.2","1142726.2","488341.2"
"146","G2","2","2","5","1315133.9","767236.56","1125844.6","485406.7"
"146","G2","2","2","6","1308541.2","762766.8","1120125.8","483424.06"
"146","G2","2","2","7","1307500.2","761059.56","1118995.4","482245.5"
"146","G2","2","2","8","1308886.4","759399.9","1117714.5","481939.7"
"146","G2","2","2","9","1310040.1","758263.75","1117682.2","481789.7"
"146","G2","2","2","10","1311747.6","757693.6","1118810.0","481653.7"
"146","G2","2","2","11","1315018.1","757768.3","1119367.2","481428.0"
"146","G2","2","2","12","1322963.5","756694.5","1120549.6","480889.75"
"146","G2","2","2","13","1337203.8","753552.94","1120928.6","481528.56"
"146","G2","2","2","14","1360608.0","751702.94","1121529.5","484597.2"
"146","G2","2","2","15","1392005.2","749302.7","1123310.9","485201.7"
"146","G2","2","2","16","1441823.0","746851.44","1123719.4","485643.84"
"146","G2","2","2","17","1505097.2","742598.8","1124047.1","487955.47"
"146","G2","2","2","18","1582593.5","735591.8","1126097.5","490831.44"
"146","G2","2","2","19","1662598.9","727631.2","1126839.4","493208.72"
"146","G2","2","2","20","1741558.8","720347.3","1128639.9","497083.22"
"146","G2","2","2","21","1817896.1","715216.94","1130775.6","501420.4"
"146","G2","2","2","22","1887469.0","710221.9","1131975.4","502173.5"
"146","G2","2","2","23","1947122.1","704649.2","1132936.6","503488.7"
"146","G2","2","2","24","1998260.4","700049.9","1134685.0","506011.78"
"146","G2","2","2","25","2036327.2","697007.06","1136421.5","506429.03"
"146","G2","2","2","26","2065599.1","694329.7","1142207.4","505721.1"
"146","G2","2","2","27","2086928.8","692565.0","1152781.0","505401.7"
"146","G2","2","2","28","2104747.8","691920.06","1170337.1","506469.8"
"146","G2","2","2","29","2114822.5","691049.56","1203713.8","507362.75"
"146","G2","2","2","30","2124931.0","690678.1","1262985.5","507456.9"
"146","G2","2","2","31","2131505.0","690314.44","1364471.5","507840.97"
"146","G2","2","2","32","2137474.0","690253.75","1522924.4","507893.94"
"146","G2","2","2","33","2139519.2","690634.25","1750034.0","509183.7"
"146","G2","2","2","34","2140356.0","690866.4","2038558.0","509272.8"
"146","G2","2","2","35","2138659.2","690341.44","2377735.5","508915.28"
"146","G2","2","2","36","2140062.5","689749.7","2739600.0","509332.84"
"146","G2","2","2","37","2141705.2","689653.0","3101769.2","509576.75"
"146","G2","2","2","38","2141243.0","690100.9","3459952.2","509781.94"
"146","G2","2","2","39","2139104.8","691926.7","3799877.0","509424.1"
"146","G2","2","2","40","2136771.5","693799.7","4076076.0","509388.66"
"147","G3","2","2","1","1200628.9","704147.9","990673.7","440597.38"
"147","G3","2","2","2","1197820.9","702287.25","986172.0","438863.78"
"147","G3","2","2","3","1194649.9","697851.9","980411.25","437385.88"
"147","G3","2","2","4","1193905.9","694873.9","976387.56","436760.22"
"147","G3","2","2","5","1192817.5","693181.3","973381.2","436555.62"
"147","G3","2","2","6","1190331.9","692339.9","972970.7","436348.62"
"147","G3","2","2","7","1190123.5","692408.0","973557.75","435558.8"
"147","G3","2","2","8","1192011.4","692305.8","973302.44","435563.66"
"147","G3","2","2","9","1194270.9","691921.4","973344.2","436383.1"
"147","G3","2","2","10","1197644.9","691085.75","974160.25","436583.7"
"147","G3","2","2","11","1203781.2","689936.1","974702.9","436584.56"
"147","G3","2","2","12","1212573.9","688033.4","975443.7","436676.1"
"147","G3","2","2","13","1230544.0","686211.75","976116.56","437715.34"
"147","G3","2","2","14","1257434.4","684508.5","977792.56","439340.72"
"147","G3","2","2","15","1296789.1","682515.44","978717.1","439720.62"
"147","G3","2","2","16","1351456.1","677548.44","979437.7","440155.72"
"147","G3","2","2","17","1417041.5","673273.4","981453.94","442446.34"
"147","G3","2","2","18","1488928.8","668757.4","982265.2","443372.8"
"147","G3","2","2","19","1561227.9","664300.9","983502.4","445933.03"
"147","G3","2","2","20","1631237.0","657285.94","985401.75","448415.1"
"147","G3","2","2","21","1696212.8","651001.1","986920.4","451180.6"
"147","G3","2","2","22","1754150.0","648001.94","988571.56","452081.6"
"147","G3","2","2","23","1801552.8","644119.56","989934.56","452673.16"
"147","G3","2","2","24","1839636.1","640129.2","993594.56","454572.97"
"147","G3","2","2","25","1869393.4","637162.44","999283.7","454923.53"
"147","G3","2","2","26","1892714.4","636357.75","1009951.6","455881.06"
"147","G3","2","2","27","1906639.6","636037.5","1031549.06","456668.56"
"147","G3","2","2","28","1920155.9","635377.6","1067584.4","457041.66"
"147","G3","2","2","29","1928701.5","635166.5","1132152.9","456990.94"
"147","G3","2","2","30","1930929.5","635117.5","1240936.1","457898.56"
"147","G3","2","2","31","1936557.8","634750.4","1408715.1","458027.2"
"147","G3","2","2","32","1940310.8","634668.4","1634528.8","457670.4"
"147","G3","2","2","33","1940566.1","634862.94","1916069.0","457281.28"
"147","G3","2","2","34","1940907.8","634801.2","2232473.8","457353.22"
"147","G3","2","2","35","1942010.8","634445.06","2566454.8","457091.25"
"147","G3","2","2","36","1942048.6","634449.3","2899860.0","457395.62"
"147","G3","2","2","37","1942099.0","634800.7","3225089.0","458148.8"
"147","G3","2","2","38","1943107.1","634780.4","3529180.8","458569.0"
"147","G3","2","2","39","1943760.8","634756.56","3808182.0","458205.84"
"147","G3","2","2","40","1943577.4","634954.44","4025516.8","457709.4"
"148","G4","2","2","1","1217655.6","727495.9","1017100.75","448841.62"
"148","G4","2","2","2","1213145.8","724752.5","1013781.9","447104.03"
"148","G4","2","2","3","1204191.0","718135.1","1002127.75","443665.2"
"148","G4","2","2","4","1199223.6","713055.56","995057.9","440810.97"
"148","G4","2","2","5","1195459.0","707700.9","988662.9","439332.1"
"148","G4","2","2","6","1191224.9","705013.25","984052.75","437695.62"
"148","G4","2","2","7","1189461.1","703652.3","980826.1","436087.22"
"148","G4","2","2","8","1188779.9","702155.8","978305.75","435843.88"
"148","G4","2","2","9","1189094.2","699879.2","977371.94","436298.06"
"148","G4","2","2","10","1191564.9","698134.3","976851.0","436521.28"
"148","G4","2","2","11","1196577.2","696664.5","976978.7","436555.9"
"148","G4","2","2","12","1206976.1","695701.1","978094.44","436351.28"
"148","G4","2","2","13","1224120.8","694842.6","979025.75","435787.56"
"148","G4","2","2","14","1252446.9","692895.4","979794.3","435901.75"
"148","G4","2","2","15","1293941.2","690186.25","981234.4","437525.2"
"148","G4","2","2","16","1349567.4","686680.3","981734.0","440418.84"
"148","G4","2","2","17","1413923.4","683171.1","982937.5","441830.66"
"148","G4","2","2","18","1480275.4","676098.7","982863.7","442808.28"
"148","G4","2","2","19","1552420.4","670271.0","982917.44","445110.72"
"148","G4","2","2","20","1619890.9","665416.7","984453.6","445960.66"
"148","G4","2","2","21","1681725.9","661882.56","986060.4","448030.3"
