# File Name: /Volumes/USB DISK/qPCR/Exp9_4.2.2024_u4cs_20240402_122421.eds
# Comment: 
# Operator: Admin
# Barcode: 
# Instrument Type: QuantStudio™ 6 Pro System
# Block Type: 384-Well Block
# Instrument Name: QS6Pro-2778624010008
# Instrument Serial Number: 2778624010008
# Heated Cover Serial Number: 2779324012939
# Block serial number: 2778323082972
# Run Start Date/Time: 2024-04-02 12:24:47 PM EDT
# Run End Data/Time: 2024-04-02 01:57:50 PM EDT
# Run Duration: 93 minutes 3 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2024-04-02 04:54:27 PM EDT
# Software Name and Version: Design & Analysis Software v2.7.0
# Plugin Name and Version: Primary Analysis v1.8.0, Relative Quantification v1.6.0
# Reduce dye signal crosstalk by algorithm: No (Default)
# Exported On: 2024-04-02 04:55:30 PM EDT
"Well","Well Position","Cycle Number","Target","Rn","dRn","Sample","Omit"
"1","A1","34","JAK1","7.559417247772217","6.084680334004489","pTRIP Luciferase 1","FALSE"
"1","A1","35","JAK1","7.707784175872803","6.231888771057129","pTRIP Luciferase 1","FALSE"
"1","A1","36","JAK1","7.834138870239258","6.3570849743756375","pTRIP Luciferase 1","FALSE"
"1","A1","37","JAK1","7.928771018981934","6.450558632070368","pTRIP Luciferase 1","FALSE"
"1","A1","38","JAK1","8.010746002197266","6.531375124237754","pTRIP Luciferase 1","FALSE"
"1","A1","39","JAK1","8.073455810546875","6.592926441539417","pTRIP Luciferase 1","FALSE"
"1","A1","40","JAK1","8.121649742126465","6.639961882071061","pTRIP Luciferase 1","FALSE"
"2","A2","1","GAPDH","0.6573231220245361","0.00794510644076867","pTRIP Luciferase 1","FALSE"
"2","A2","2","GAPDH","0.658057689666748","0.005136742736354052","pTRIP Luciferase 1","FALSE"
"2","A2","3","GAPDH","0.6587954759597778","0.0023315976827573046","pTRIP Luciferase 1","FALSE"
"2","A2","4","GAPDH","0.6605459451675415","5.391355438943333E-4","pTRIP Luciferase 1","FALSE"
"2","A2","5","GAPDH","0.6632805466651917","-2.6919430508205245E-4","pTRIP Luciferase 1","FALSE"
"2","A2","6","GAPDH","0.6661201119422913","-9.725603746089753E-4","pTRIP Luciferase 1","FALSE"
"2","A2","7","GAPDH","0.6700029373168945","-6.32666346632236E-4","pTRIP Luciferase 1","FALSE"
"2","A2","8","GAPDH","0.674313485622406","1.3495061225270643E-4","pTRIP Luciferase 1","FALSE"
"2","A2","9","GAPDH","0.6775779128074646","-1.43553549315232E-4","pTRIP Luciferase 1","FALSE"
"2","A2","10","GAPDH","0.679373562335968","-0.0018908353674383462","pTRIP Luciferase 1","FALSE"
"2","A2","11","GAPDH","0.6837491393089294","-0.0010581897411035637","pTRIP Luciferase 1","FALSE"
"2","A2","12","GAPDH","0.6848224997520447","-0.0035277606446148615","pTRIP Luciferase 1","FALSE"
"2","A2","13","GAPDH","0.6931876540184021","0.0012944622751160282","pTRIP Luciferase 1","FALSE"
"2","A2","14","GAPDH","0.6996307373046875","0.004194614214774897","pTRIP Luciferase 1","FALSE"
"2","A2","15","GAPDH","0.7074018716812134","0.008422817244674244","pTRIP Luciferase 1","FALSE"
