gene_id,logFC,pvalue,fdr,significant,comparison
CFAP157,1.7555952072326872,6.198779067175065e-8,6.515310148035384e-8,TRUE,WT_vs_mild
TOR2A,4.413483471940708,1.3097121287570287e-25,6.372191760701915e-25,TRUE,WT_vs_mild
ST6GALNAC6,5.731974051170618,3.845926999767252e-22,8.62754473648782e-22,TRUE,WT_vs_mild
SHKBP1,6.847072072858488,6.605166339728314e-26,3.567804166974295e-25,TRUE,WT_vs_mild
RDH13,3.7919403675060153,5.474140115239477e-14,6.537371843234363e-14,TRUE,WT_vs_mild
ZER1,5.653561755448364,1.571628002197299e-24,5.5705688435914334e-24,TRUE,WT_vs_mild
ZDHHC12,4.585170404100357,1.2449790978147153e-21,2.6042863443705053e-21,TRUE,WT_vs_mild
PKN3,6.4858658620635365,1.381015330161865e-23,4.010578517097072e-23,TRUE,WT_vs_mild
SPTBN4,1.900565165501935,4.043179957799431e-10,4.396471096137788e-10,TRUE,WT_vs_mild
BRSK1,5.6204270892498185,8.687347932781287e-25,3.3086622270105544e-24,TRUE,WT_vs_mild
PLPP7,2.9719381455442164,7.5138514009128e-13,8.681107999566823e-13,TRUE,WT_vs_mild
TAOK1,7.17659623499505,7.893933608874432e-26,4.126029371876282e-25,TRUE,WT_vs_mild
MED27,4.751367816941862,2.084908005774966e-18,3.102714639256199e-18,TRUE,WT_vs_mild
DEDD2,5.317104999183647,1.5419504513292602e-19,2.5212175892051713e-19,TRUE,WT_vs_mild
SIK3,5.74717475122327,1.362464271067752e-22,3.3003261530685122e-22,TRUE,WT_vs_mild
MPZL3,1.1287056952655732,9.390263065792168e-4,9.487045366546298e-4,TRUE,WT_vs_mild
NEK8,3.3802523537601714,1.2550761145023335e-14,1.5314207992381803e-14,TRUE,WT_vs_mild
TLCD1,4.05489279672679,2.0607994437210397e-22,4.837114925899885e-22,TRUE,WT_vs_mild
PCSK7,6.122684839248417,1.8539330938096904e-17,2.58918438267781e-17,TRUE,WT_vs_mild
SAFB,7.6397488336305175,4.0228733866609405e-24,1.3013130330288933e-23,TRUE,WT_vs_mild
S100A1,1.7429266052882577,9.712503205251091e-6,9.97182570669624e-6,TRUE,WT_vs_mild
CHTOP,6.747037909748447,5.596718624395628e-27,4.453170860222709e-26,TRUE,WT_vs_mild
ZBTB7B,5.507623477541048,2.758872891131507e-24,9.218597626443613e-24,TRUE,WT_vs_mild
FLAD1,4.994363058424502,1.6535974442334782e-19,2.6963964869904777e-19,TRUE,WT_vs_mild
SHC1,8.446678357165322,1.5443339258338224e-31,2.529957454663929e-29,TRUE,WT_vs_mild
VPS11,5.19688488191832,2.4127460043415518e-23,6.705561112228821e-23,TRUE,WT_vs_mild
NLRX1,4.803062964865236,5.038076564189394e-25,2.0598412865347335e-24,TRUE,WT_vs_mild
ADAR,8.316468681424462,6.108079669312632e-29,1.2614258728999602e-27,TRUE,WT_vs_mild
IL6R,5.1819825907014785,5.1302628372378106e-21,9.903601819294105e-21,TRUE,WT_vs_mild
UBE2Q1,6.283566313810646,6.374940380133107e-27,4.910178256396188e-26,TRUE,WT_vs_mild
CRTC2,5.97575664791277,1.9262588744910552e-23,5.462681972975701e-23,TRUE,WT_vs_mild
ANO10,5.163644806481605,4.02281094347115e-22,8.997343570782024e-22,TRUE,WT_vs_mild
FDPS,8.334573374169553,1.6400522484508146e-22,3.9148472732980624e-22,TRUE,WT_vs_mild
RUSC1,6.0585529580319175,1.3464769205825797e-22,3.2654057739857257e-22,TRUE,WT_vs_mild
GBA1LP,2.7779424522219665,1.690051409932167e-8,1.7890877942266782e-8,TRUE,WT_vs_mild
ENTREP3,7.307623073428581,3.2728310917319764e-30,1.7274606954314944e-28,TRUE,WT_vs_mild
PAQR6,2.780196053865621,2.0198572590178576e-6,2.0852445580623755e-6,TRUE,WT_vs_mild
PMF1,4.889231770622197,6.504752877043867e-20,1.0996655309099181e-19,TRUE,WT_vs_mild
SLC25A44,5.798405341748054,5.7979064895348685e-25,2.322075140935951e-24,TRUE,WT_vs_mild
LMNA,7.980054207018612,3.66250892104545e-25,1.5487957633232862e-24,TRUE,WT_vs_mild
NBEAL2,6.862843906793462,7.144437138739684e-16,9.162501205596556e-16,TRUE,WT_vs_mild
CCDC12,5.120308907107092,9.055268336260083e-21,1.6875791496545788e-20,TRUE,WT_vs_mild
PTH1R,2.462538585083815,8.802351441259175e-18,1.2558735491054459e-17,TRUE,WT_vs_mild
UBQLN4,6.642323339724882,1.4583804505464178e-25,7.004326027343218e-25,TRUE,WT_vs_mild
PPP1R35,5.479100988452504,2.056173468726923e-20,3.671760267657947e-20,TRUE,WT_vs_mild
GPATCH4,6.5958712202967495,1.2962713569740118e-24,4.7090246531142796e-24,TRUE,WT_vs_mild
FGFR4,5.477580326338597,2.85168036863954e-20,5.0092898837485686e-20,TRUE,WT_vs_mild
NACC1,7.619331306667296,2.793790396645222e-29,7.123867665987252e-28,TRUE,WT_vs_mild
LY6K,6.325817126720296,4.8177776998750215e-24,1.5356024390406553e-23,TRUE,WT_vs_mild
IER2,7.324122785865023,5.004627549512806e-25,2.0482662855791803e-24,TRUE,WT_vs_mild
ZNF394,4.8312386866943235,1.2513333906919034e-18,1.8957050949182256e-18,TRUE,WT_vs_mild
CPSF4,5.877854357111367,9.955560547642036e-24,2.97274778000627e-23,TRUE,WT_vs_mild
LY6E,4.700976260454137,7.483298241310588e-19,1.1545963574743043e-18,TRUE,WT_vs_mild
VPS28,2.1523214351975155,7.89836638702714e-9,8.413339594055185e-9,TRUE,WT_vs_mild
TONSL,7.607610806711197,3.0527114964370315e-16,3.98639187441477e-16,TRUE,WT_vs_mild
PWWP3A,4.761550553915064,1.3752353487375544e-17,1.936469979459839e-17,TRUE,WT_vs_mild
RECQL4,7.648974642637391,2.501984795528107e-17,3.4643089232048894e-17,TRUE,WT_vs_mild
LRRC14,6.945409601483256,9.886317398596845e-19,1.509004081299549e-18,TRUE,WT_vs_mild
ZNF333,3.670237500602672,9.018807005469634e-20,1.50531630116415e-19,TRUE,WT_vs_mild
PPP1R16A,7.313310428902169,1.0942917847081477e-19,1.8155709563436095e-19,TRUE,WT_vs_mild
ORAI2,6.858214762129756,2.47514089696445e-25,1.1029209476290324e-24,TRUE,WT_vs_mild
ALKBH4,3.911872953301789,5.110756936248011e-23,1.3391661306001306e-22,TRUE,WT_vs_mild
SH2B2,3.0776722377880135,2.719612591064274e-11,3.02322429601577e-11,TRUE,WT_vs_mild
MRNIP,3.6588038717505214,1.1108120869427891e-13,1.313317028942048e-13,TRUE,WT_vs_mild
SQSTM1,8.670111675866634,2.8332954826906855e-28,4.0196359254120405e-27,TRUE,WT_vs_mild
MGAT4B,6.842005284274355,9.115922242681424e-22,1.9425750908807405e-21,TRUE,WT_vs_mild
RPL8,11.626264231172044,1.0363623985213471e-26,7.399318163532412e-26,TRUE,WT_vs_mild
LRWD1,6.260546754808538,2.325781642092277e-26,1.4708631759799863e-25,TRUE,WT_vs_mild
NAPEPLD,2.670604283957882,3.6830674251783457e-11,4.084366036508516e-11,TRUE,WT_vs_mild
PSMC2,6.485263504521526,9.232875382053036e-29,1.6960976450686984e-27,TRUE,WT_vs_mild
MFSD12,7.152986497310846,3.463503261930283e-26,2.0504968073972403e-25,TRUE,WT_vs_mild
YDJC,5.8045907537281805,5.714884026779423e-26,3.165472577947524e-25,TRUE,WT_vs_mild
DVL3,7.232457320289229,3.1869259904187364e-21,6.3267675829046594e-21,TRUE,WT_vs_mild
AP2M1,9.954328186124833,4.984384464511812e-33,4.585250293161289e-30,TRUE,WT_vs_mild
ABCF3,6.376291770811456,1.8676324458573e-20,3.3495825464918195e-20,TRUE,WT_vs_mild
PCYT1A,7.148380472958018,9.587897221313255e-26,4.860604615077797e-25,TRUE,WT_vs_mild
DMKN,6.055512359888709,6.086321408268583e-28,7.367292085511555e-27,TRUE,WT_vs_mild
U2AF1L4,2.5662819112655257,2.570676824369831e-16,3.370173661767026e-16,TRUE,WT_vs_mild
BDH1,3.720926915012969,3.372136673921131e-18,4.945717743858573e-18,TRUE,WT_vs_mild
THAP8,1.7968503609485051,9.996722555615859e-14,1.1839057738424448e-13,TRUE,WT_vs_mild
PGAP3,3.2920867701514993,4.077154379711555e-20,7.040965953353139e-20,TRUE,WT_vs_mild
GRIN2C,4.0171458964669196,3.515436969918585e-7,3.662436686406164e-7,TRUE,WT_vs_mild
FDXR,6.405962065306089,6.801401202450387e-25,2.6650706743153402e-24,TRUE,WT_vs_mild
SAP30BP,6.019593123008568,5.08476144143023e-25,2.0775080996947084e-24,TRUE,WT_vs_mild
ACOX1,4.991936047115632,2.6508125190201376e-24,8.894799920022959e-24,TRUE,WT_vs_mild
PRPSAP1,5.553183641227359,1.36207786824386e-25,6.592104098068929e-25,TRUE,WT_vs_mild
SRSF2,7.658826919068314,4.119184511126794e-17,5.638242825748578e-17,TRUE,WT_vs_mild
TMEM143,3.174655360692127,3.3269091160621264e-17,4.571059986096849e-17,TRUE,WT_vs_mild
ALDH16A1,5.978645057550486,9.480411865560928e-22,2.0148613026522684e-21,TRUE,WT_vs_mild
ITGA5,8.74547934170944,3.191093854282397e-27,2.7916818875905763e-26,TRUE,WT_vs_mild
ZNF385A,4.792662840280953,1.3425666168247927e-25,6.510849217602473e-25,TRUE,WT_vs_mild
MPP3,4.459342101140319,1.3130450951410273e-14,1.599868190809123e-14,TRUE,WT_vs_mild
NAGS,1.477697714923793,7.407156265980327e-11,8.15748980429678e-11,TRUE,WT_vs_mild
LSM12,6.390112906846202,1.1269550579617378e-21,2.3723385914741107e-21,TRUE,WT_vs_mild
ASB16,2.173734675048152,1.8711406414811016e-5,1.9155085543119753e-5,TRUE,WT_vs_mild
EMC10,6.485147522474989,6.561750493010101e-29,1.3166438615085199e-27,TRUE,WT_vs_mild
JOSD2,5.250093710428386,2.3363438973324246e-24,7.946625901080337e-24,TRUE,WT_vs_mild
SHANK1,7.435902741939047,2.4146500808308736e-19,3.8849455558531436e-19,TRUE,WT_vs_mild
FAM171A2,4.877386102587985,7.931110046315747e-20,1.3306417654866725e-19,TRUE,WT_vs_mild
DBF4B,5.091763484282874,5.033481910244556e-21,9.732483454262675e-21,TRUE,WT_vs_mild
PLCD3,7.171420604353027,1.3040251081580864e-25,6.34968903439029e-25,TRUE,WT_vs_mild
FMNL3,6.781576619997279,6.024256448943319e-30,2.519733081193798e-28,TRUE,WT_vs_mild
RACGAP1,7.310751450649872,9.021414884946758e-31,7.991637082153946e-29,TRUE,WT_vs_mild
LARP4,6.4858422288142625,4.210987479563729e-25,1.7534540135133233e-24,TRUE,WT_vs_mild
TAMALIN,3.260027089617362,2.9885358100710324e-18,4.3992983447365185e-18,TRUE,WT_vs_mild
RAVER1,7.207382238863883,1.0675008225281305e-23,3.165445657479274e-23,TRUE,WT_vs_mild
SPC24,5.067585783557454,1.5417144686667597e-19,2.5211764434275645e-19,TRUE,WT_vs_mild
LEMD2,6.500047222186294,1.095668904646905e-28,1.941200656395902e-27,TRUE,WT_vs_mild
ADCY10P1,0.8461520637081654,0.03952087589681705,0.039656834607319606,TRUE,WT_vs_mild
ZNF653,3.640121040511571,4.435525464713269e-18,6.46331778146777e-18,TRUE,WT_vs_mild
MED11,3.3817555480948855,2.6323427616535557e-17,3.6376458385272554e-17,TRUE,WT_vs_mild
CXCL16,3.5597834733939124,1.2684948501885062e-16,1.6874226822474246e-16,TRUE,WT_vs_mild
TNFSF13,3.1892895435053306,1.398251283781352e-18,2.1091936305173045e-18,TRUE,WT_vs_mild
SENP3,6.839654088490359,1.872481646298083e-28,2.9219797238186387e-27,TRUE,WT_vs_mild
FGF11,1.8559472387065608,2.1834083245257926e-11,2.4332662522601767e-11,TRUE,WT_vs_mild
EIF4A1,10.072843479258763,3.019283928546082e-31,3.7479341529678794e-29,TRUE,WT_vs_mild
RPL26,5.222592273210494,2.0674878682421677e-19,3.341228029230822e-19,TRUE,WT_vs_mild
POLR3K,5.114598846717886,8.507141225688603e-26,4.398482573195417e-25,TRUE,WT_vs_mild
SNRNP25,5.105844191135733,6.664506044126664e-22,1.4456888768675998e-21,TRUE,WT_vs_mild
WDR90,6.86584311645408,5.935256291954706e-14,7.078154167878572e-14,TRUE,WT_vs_mild
JMJD8,5.47814745803609,6.158065598275466e-23,1.5875039122607521e-22,TRUE,WT_vs_mild
CCDC78,3.5142633944945465,1.9876822847234908e-8,2.1024847375736975e-8,TRUE,WT_vs_mild
SPSB3,4.81905907625677,2.7025429658215156e-22,6.238122240544201e-22,TRUE,WT_vs_mild
TEDC2,4.786655692157869,1.9730004458417934e-13,2.317108153964648e-13,TRUE,WT_vs_mild
CCNF,6.144395439627797,3.2506340899551675e-27,2.83340620129547e-26,TRUE,WT_vs_mild
TBC1D24,4.996085246130902,8.569416438537927e-17,1.1513498616838004e-16,TRUE,WT_vs_mild
AMDHD2,5.1759371089578154,8.501156261300503e-18,1.2136245401562935e-17,TRUE,WT_vs_mild
PAQR4,5.444015414742398,1.1468320657862088e-13,1.355233663511588e-13,TRUE,WT_vs_mild
FLYWCH2,3.914272036804423,2.568371543117427e-22,5.941035838325205e-22,TRUE,WT_vs_mild
ZNF75A,3.4981567653524723,1.8689921179984978e-11,2.085201673583733e-11,TRUE,WT_vs_mild
ADCY9,6.090587587398495,6.2289559284191806e-24,1.9444553366735833e-23,TRUE,WT_vs_mild
CLPB,6.4726589178058775,1.3542485761528146e-21,2.818071815244738e-21,TRUE,WT_vs_mild
NEU3,5.812014512087039,2.2293548860217553e-26,1.4219122710364892e-25,TRUE,WT_vs_mild
CYB561A3,6.253850180259536,3.5838464552450957e-22,8.089697953619498e-22,TRUE,WT_vs_mild
ASRGL1,2.6616828456847066,6.618835311334542e-16,8.496634981563953e-16,TRUE,WT_vs_mild
UBXN1,6.866807279721022,3.933575464969537e-24,1.2751864729078527e-23,TRUE,WT_vs_mild
LBHD1,3.106738027079006,2.220960577362643e-9,2.3872431731691394e-9,TRUE,WT_vs_mild
TTC9C,4.862021920814625,2.7482722218998145e-20,4.837590153326447e-20,TRUE,WT_vs_mild
TAF6L,4.468648408772298,1.388958303522221e-16,1.844182563763988e-16,TRUE,WT_vs_mild
NXF1,5.86076932645728,8.932168952317567e-17,1.1988603567703177e-16,TRUE,WT_vs_mild
STX5,5.55425431094697,1.8726197995155675e-20,3.3580237190593304e-20,TRUE,WT_vs_mild
SLC25A45,2.023453549830671,5.327473724910107e-6,5.479595620211573e-6,TRUE,WT_vs_mild
RPL29,9.192182533357832,9.992215547571504e-25,3.72961628381422e-24,TRUE,WT_vs_mild
SYVN1,6.264874487502831,3.1242248568018547e-25,1.3497866923615431e-24,TRUE,WT_vs_mild
ZFPL1,5.610159533436541,1.2414951212500108e-18,1.8812772624212972e-18,TRUE,WT_vs_mild
RPS6KA4,6.253082487722787,1.2927099502552331e-20,2.3598715150514932e-20,TRUE,WT_vs_mild
LRP5,7.565698160025352,1.28804095267865e-29,4.208656216689611e-28,TRUE,WT_vs_mild
TPCN2,4.708392715950018,6.302857543619977e-18,9.074870378539768e-18,TRUE,WT_vs_mild
CMPK1,6.770235662026535,5.70439306377684e-25,2.2907601292715658e-24,TRUE,WT_vs_mild
COA7,5.716158307800303,4.1816238427215643e-22,9.324639107795486e-22,TRUE,WT_vs_mild
ZYG11B,5.451218178480647,2.3510380380780932e-23,6.549281131464225e-23,TRUE,WT_vs_mild
CZIB,4.666471472386625,8.316941388436212e-24,2.527631564531351e-23,TRUE,WT_vs_mild
MAGOH,5.617824693305514,6.937600313578239e-23,1.7693913872911528e-22,TRUE,WT_vs_mild
ACOT11,3.0075814722570144,1.9537493402381506e-11,2.1789507003551283e-11,TRUE,WT_vs_mild
PARS2,3.4311689072158162,1.6509047866788e-21,3.3952141606004766e-21,TRUE,WT_vs_mild
USP24,7.675689530128537,1.1861930422235038e-20,2.1757181889495217e-20,TRUE,WT_vs_mild
PLPP3,1.2583575400010634,8.721193055659143e-7,9.042547923758254e-7,TRUE,WT_vs_mild
NOL9,5.029956169730276,2.541834572957984e-18,3.759777323191655e-18,TRUE,WT_vs_mild
PRKAA2,4.401174171562997,9.177016172448644e-20,1.5306546221243141e-19,TRUE,WT_vs_mild
KLHL21,6.126280059119572,1.266861159312291e-21,2.645894621763131e-21,TRUE,WT_vs_mild
ZSWIM5,1.3734968644818066,3.8342302091552486e-8,4.042097943519713e-8,TRUE,WT_vs_mild
GMEB1,4.563443310773109,6.041311202042925e-18,8.711930624048154e-18,TRUE,WT_vs_mild
SELENON,8.225852436589989,1.7306879967031363e-31,2.6534997118683086e-29,TRUE,WT_vs_mild
AK4,5.705136827224013,1.6135783835345344e-22,3.855501276461438e-22,TRUE,WT_vs_mild
JAK1,6.160782655854714,3.007591052469721e-11,3.3405573879897274e-11,TRUE,WT_vs_mild
RAVER2,3.8550732671601846,1.3314143896675574e-23,3.8835084600083705e-23,TRUE,WT_vs_mild
LZIC,5.056719333525677,9.821109728763413e-24,2.9362662811570413e-23,TRUE,WT_vs_mild
FBLIM1,5.3849824328003875,8.260795672769859e-23,2.0763105391058166e-22,TRUE,WT_vs_mild
SLC25A34,1.6194007593905502,2.959813116081085e-4,3.0007125343517883e-4,TRUE,WT_vs_mild
PDPN,4.252506071449479,2.0042816997655322e-16,2.6409436808611726e-16,TRUE,WT_vs_mild
LAPTM5,2.324338910371512,3.231796266881514e-14,3.886279693879942e-14,TRUE,WT_vs_mild
SDC3,7.088968059077913,5.056037419722141e-28,6.429066041948674e-27,TRUE,WT_vs_mild
PEF1,5.858966877084313,2.98251064577653e-21,5.9486065398334755e-21,TRUE,WT_vs_mild
SYNC,3.467980059153721,9.645976777282017e-19,1.4745779915571476e-18,TRUE,WT_vs_mild
RBBP4,7.010882659608604,7.389644798609085e-29,1.4534993774106258e-27,TRUE,WT_vs_mild
NHSL3,6.486623217152495,5.844484465268274e-27,4.5951319027174447e-26,TRUE,WT_vs_mild
TMCO4,3.5158642915348124,1.3698875057370145e-20,2.493149395998928e-20,TRUE,WT_vs_mild
CAMK2N1,4.473355967307465,1.1361377383038383e-19,1.882126501229478e-19,TRUE,WT_vs_mild
SCNN1D,3.9207321151008014,4.6837007937046865e-11,5.181533560769134e-11,TRUE,WT_vs_mild
MXRA8,4.698951534902682,5.844412803297935e-13,6.772609759170543e-13,TRUE,WT_vs_mild
FAAP20,5.953153418620027,9.41448169266383e-26,4.788931797642142e-25,TRUE,WT_vs_mild
MEGF6,1.9401211675716923,6.150625901405249e-5,6.268564441358903e-5,TRUE,WT_vs_mild
NFIA,2.6031823501355986,1.3849600078256815e-14,1.685946328744638e-14,TRUE,WT_vs_mild
OMA1,2.711654156153589,4.272047101692552e-14,5.115079223982903e-14,TRUE,WT_vs_mild
MYSM1,5.3165821249112515,2.3485097570534056e-20,4.1620966485776047e-20,TRUE,WT_vs_mild
TM2D1,4.732888823746885,3.5258107289466147e-22,7.972238704381276e-22,TRUE,WT_vs_mild
USP1,6.152106318088101,7.478961739621921e-26,3.9540629285649227e-25,TRUE,WT_vs_mild
FUBP1,7.070426279459922,2.4440889677902897e-29,6.538894846936035e-28,TRUE,WT_vs_mild
NEXN,2.912179027070618,1.0625694696421892e-16,1.419806512564351e-16,TRUE,WT_vs_mild
DNAJB4,3.7443668726550974,1.941051011839642e-18,2.892589289793181e-18,TRUE,WT_vs_mild
ADGRL4,4.702085345979197,3.040043213319076e-16,3.970282492965254e-16,TRUE,WT_vs_mild
TYW3,5.250395140898372,2.6553631711717995e-24,8.905897658477477e-24,TRUE,WT_vs_mild
SNX7,4.6945349231114735,2.113439918162024e-21,4.2903798983703354e-21,TRUE,WT_vs_mild
NTNG1,3.03340312820167,1.0913957434133673e-15,1.388806309372256e-15,TRUE,WT_vs_mild
EEIG2,4.057525512476054,1.0669164307654683e-18,1.6233147068096992e-18,TRUE,WT_vs_mild
C1orf52,4.817285756549543,4.570126035978861e-23,1.2083603197937476e-22,TRUE,WT_vs_mild
GBP2,4.884313248863251,3.1365869919737277e-16,4.0914532981036006e-16,TRUE,WT_vs_mild
ATXN7L2,3.8439844151908833,5.718814044535868e-17,7.766443011424534e-17,TRUE,WT_vs_mild
GBP4,1.0062664281051061,4.033652333296972e-5,4.1176652372085775e-5,TRUE,WT_vs_mild
ZNF326,5.021182760567068,1.5865720286438455e-16,2.1007323838077667e-16,TRUE,WT_vs_mild
GFI1,3.7421846886789933,8.0292214150533e-21,1.5062189631783908e-20,TRUE,WT_vs_mild
AGL,5.400961853017519,4.237394664851044e-18,6.182894435938707e-18,TRUE,WT_vs_mild
EXTL2,5.720414579988041,1.8306124641168904e-24,6.395645474254716e-24,TRUE,WT_vs_mild
SLC30A7,5.3225430645616605,2.842856188433495e-23,7.803010593866462e-23,TRUE,WT_vs_mild
ZNF281,5.269379011697818,7.4405462626175445e-25,2.881525024437928e-24,TRUE,WT_vs_mild
ARPC5,6.936402526316709,1.79489502328223e-30,1.1732892919322545e-28,TRUE,WT_vs_mild
NLRP3,2.1508954907411275,2.792784754977371e-10,3.045678723762026e-10,TRUE,WT_vs_mild
ZNF496,6.953441626391914,1.721848599935832e-23,4.922684056091947e-23,TRUE,WT_vs_mild
TRIM58,4.072357583009864,1.715483725006152e-14,2.0796218821437986e-14,TRUE,WT_vs_mild
IGSF8,5.634521908845147,1.1660100333719289e-17,1.6509962099330924e-17,TRUE,WT_vs_mild
DDR2,6.387859948247782,8.36842066933476e-28,9.459162834080755e-27,TRUE,WT_vs_mild
PEA15,7.915865345460131,3.302119502339661e-26,1.9695784103980052e-25,TRUE,WT_vs_mild
PEX19,5.865661642922799,8.87464865382671e-27,6.499199219296609e-26,TRUE,WT_vs_mild
NCSTN,7.066825381304114,1.557363963823189e-25,7.41126766548409e-25,TRUE,WT_vs_mild
VANGL2,5.716196070588915,1.3658913578918701e-25,6.607886225335305e-25,TRUE,WT_vs_mild
OLFML2B,1.3514936950803287,3.365754975502439e-8,3.5513555454414737e-08,TRUE,WT_vs_mild
FCRLB,1.610667979708991,1.9703622559317178e-13,2.314237106529897e-13,TRUE,WT_vs_mild
C1orf74,3.479574549070433,1.2571286798522333e-20,2.2991285949461474e-20,TRUE,WT_vs_mild
FLVCR1,5.168873760672791,9.249740073327778e-22,1.970389054808103e-21,TRUE,WT_vs_mild
ATF3,4.296994543842566,3.3613733079354315e-16,4.3751266205485225e-16,TRUE,WT_vs_mild
RBM15,3.8671993466802017,4.0973728188709476e-19,6.457628036488886e-19,TRUE,WT_vs_mild
IER5,6.758011814729247,2.0690290299858116e-28,3.1641327582609105e-27,TRUE,WT_vs_mild
SNED1,5.504876072540711,4.938973168794484e-19,7.732056568348375e-19,TRUE,WT_vs_mild
BPNT1,4.636674569896905,1.2156695170116697e-22,2.973234837483891e-22,TRUE,WT_vs_mild
C1orf115,1.4439249252710127,1.6753268349853592e-9,1.803351360899182e-9,TRUE,WT_vs_mild
BROX,5.160487537767482,7.006091003679062e-25,2.737720149861742e-24,TRUE,WT_vs_mild
NBPF20,5.371840393000999,7.312398345841455e-12,8.22816821771904e-12,TRUE,WT_vs_mild
ACP6,3.8763872239696435,1.5283733087930058e-18,2.2982291462159634e-18,TRUE,WT_vs_mild
TFB2M,5.5270512044589495,4.0418678912076294e-20,6.985071981351451e-20,TRUE,WT_vs_mild
CNST,4.934570686166729,1.0137161520174191e-18,1.5461078257845066e-18,TRUE,WT_vs_mild
PPP1R21,4.03411672702851,2.1196968853676462e-18,3.152133182306849e-18,TRUE,WT_vs_mild
PKDCC,2.9666351999398093,3.610675091710222e-15,4.5030830557683324e-15,TRUE,WT_vs_mild
B3GALNT2,3.892139332845881,8.611885782184594e-22,1.8423889457807794e-21,TRUE,WT_vs_mild
MAPKAPK2,7.074771365628671,6.470226551304079e-23,1.6629580770910268e-22,TRUE,WT_vs_mild
CAPN2,9.458287810123897,1.6845410901898533e-26,1.118568956001136e-25,TRUE,WT_vs_mild
MRPL55,3.618443829647079,1.157057860228141e-20,2.125211941401987e-20,TRUE,WT_vs_mild
WDR26,5.119752892801058,1.048002889130847e-26,7.464601876781298e-26,TRUE,WT_vs_mild
REL,4.152467999678755,8.748287030982162e-20,1.4620006233023434e-19,TRUE,WT_vs_mild
PUS10,1.8581360679848666,4.446803677823955e-11,4.922188558228126e-11,TRUE,WT_vs_mild
PEX13,4.6181381565343065,8.544732887003952e-18,1.2195543692049202e-17,TRUE,WT_vs_mild
SANBR,3.5797148793970788,1.4600315889304895e-15,1.8459158232392137e-15,TRUE,WT_vs_mild
DISC1,2.762157488441479,5.645261002533349e-12,6.372633219680604e-12,TRUE,WT_vs_mild
MEMO1,5.5113240903929395,3.687518134611452e-24,1.1986689147001456e-23,TRUE,WT_vs_mild
DPY30,5.392211988254217,5.315700366357775e-24,1.6777635439765804e-23,TRUE,WT_vs_mild
TYW5,3.5268731943787723,2.136741107358504e-18,3.175899441076355e-18,TRUE,WT_vs_mild
MAIP1,3.9186345608456636,2.0144148869105946e-23,5.69109086524068e-23,TRUE,WT_vs_mild
SLC66A3,2.881096500569713,7.463836070325047e-17,1.0063135914883567e-16,TRUE,WT_vs_mild
ARL5A,5.803525321677905,1.0638021910023693e-26,7.559126798691226e-26,TRUE,WT_vs_mild
LRATD1,3.3049208108085444,2.827788253384734e-16,3.6999474531978154e-16,TRUE,WT_vs_mild
CLHC1,1.806698612968564,1.2422884010006588e-9,1.3399952185051754e-9,TRUE,WT_vs_mild
DUSP19,1.0976821773091252,5.784130501539157e-6,5.9487802431980364e-6,TRUE,WT_vs_mild
CFAP36,4.42277253786073,5.401096722859987e-18,7.819820303714598e-18,TRUE,WT_vs_mild
NUP35,4.604769263499397,7.698839447169467e-26,4.0421739557198758e-25,TRUE,WT_vs_mild
CCDC138,3.0662845250184403,1.028472701327788e-14,1.2600660828991925e-14,TRUE,WT_vs_mild
FBXO41,6.375113282722502,9.739146159899357e-19,1.4882500501691338e-18,TRUE,WT_vs_mild
WDCP,4.699822010064984,2.3006127407201347e-21,4.648256084857593e-21,TRUE,WT_vs_mild
SMC6,6.082526669884234,5.890972605755289e-27,4.613442852233887e-26,TRUE,WT_vs_mild
CCDC74A,1.6304782497820185,7.688808866111899e-13,8.882386517564935e-13,TRUE,WT_vs_mild
H3-3A,7.134163068012746,1.1222322996264194e-24,4.1409367698958196e-24,TRUE,WT_vs_mild
ANKRD30BL,6.565835356820652,6.952959515538359e-13,8.040851256776253e-13,TRUE,WT_vs_mild
COQ8A,6.229255523079409,7.17195897232359e-27,5.431884569348817e-26,TRUE,WT_vs_mild
SGCB,5.612261849429143,7.815327028594605e-24,2.3842728554837468e-23,TRUE,WT_vs_mild
INHBB,2.1860396418657886,7.056490041041702e-9,7.521932828310698e-9,TRUE,WT_vs_mild
SMARCAD1,5.580053977269082,7.745050623570502e-25,2.9859142620012778e-24,TRUE,WT_vs_mild
PDLIM5,6.182513824701448,3.347967060936141e-28,4.604179300381468e-27,TRUE,WT_vs_mild
RPRD2,5.604836909767319,7.25708214455267e-24,2.227603833847674e-23,TRUE,WT_vs_mild
MSX1,4.334370965901524,2.317700774493262e-19,3.7329809511333223e-19,TRUE,WT_vs_mild
PACRGL,3.2338658694587576,6.039388300504877e-19,9.379875933212704e-19,TRUE,WT_vs_mild
LYSMD1,3.0344315157824244,1.5235350079563286e-15,1.924372112394353e-15,TRUE,WT_vs_mild
SCNM1,4.726429378933754,8.75458338027077e-25,3.327910446429058e-24,TRUE,WT_vs_mild
VPS72,5.822427505947421,2.1100396667047913e-22,4.941054312536244e-22,TRUE,WT_vs_mild
ERCC3,5.915463095542378,3.8597443439787283e-19,6.098385864663973e-19,TRUE,WT_vs_mild
RNF149,5.175833103423556,2.959433302271731e-23,8.100678155611726e-23,TRUE,WT_vs_mild
IWS1,6.452413790978365,9.416972985913743e-30,3.4872509724304722e-28,TRUE,WT_vs_mild
