"gene_id","hgnc_symbol","logFC","pvalue","fdr","significant","experiment","comparison"
"14964","BGN",0.0392709010982903,0.691064811242311,0.894321048837974,FALSE,"Exp21","WT_vs_mild"
"14965","CEP97",0.0304276023448828,0.860138842776615,0.95700629072112,FALSE,"Exp21","WT_vs_mild"
"14967","FES",-0.303023214885961,0.0809488047979544,0.513715213097242,FALSE,"Exp21","WT_vs_mild"
"14968","GLRX5",0.0618024428799287,0.542196329454615,0.821624018925435,FALSE,"Exp21","WT_vs_mild"
"14969","VCF2",0.0272701202868063,0.81521088269237,0.941378430002629,FALSE,"Exp21","WT_vs_mild"
"14973","MXRA7",0.0231116970332826,0.766548021716394,0.928694943947559,FALSE,"Exp21","WT_vs_mild"
"14974","LIMK2",-0.154316205163291,0.17627820931218,0.599573676820711,FALSE,"Exp21","WT_vs_mild"
"14975","MFSD5",0.0338370200279624,0.797153430892908,0.935792745297479,FALSE,"Exp21","WT_vs_mild"
"14977","ADI1",0.0260990324788621,0.73343128016922,0.914444367956825,FALSE,"Exp21","WT_vs_mild"
"14978","RWDD4",0.148700942696803,0.162550881946835,0.587753726355698,FALSE,"Exp21","WT_vs_mild"
"14982","SATB1",0.074257295568766,0.390019244975285,0.737429272831532,FALSE,"Exp21","WT_vs_mild"
"14986","EPHB3",-0.16123667606983,0.578289548589955,0.839033784705655,FALSE,"Exp21","WT_vs_mild"
"14992","TRAK1",0.116449444049159,0.501824346366354,0.803281198394347,FALSE,"Exp21","WT_vs_mild"
"14993","TSPAN10",0.26515492684226,0.0836768214546278,0.516352480792515,FALSE,"Exp21","WT_vs_mild"
"14994","PLCB1",0.289153130928003,0.1854672878761,0.603046029285014,FALSE,"Exp21","WT_vs_mild"
"14995","SKA2",0.185883117974357,0.0570826603998628,0.487608239801399,FALSE,"Exp21","WT_vs_mild"
"14997","CCNYL2",0.31030606956598,0.125707547203831,0.554665020073304,FALSE,"Exp21","WT_vs_mild"
"14999","NTM",0.40335259143907,0.000713931489375413,0.461668048581508,FALSE,"Exp21","WT_vs_mild"
"15000","TTC3",0.115524996729898,0.180162948915668,0.601388734911331,FALSE,"Exp21","WT_vs_mild"
"15003","BRICD5",0.39882065192647,0.0263873534282949,0.466008057579888,FALSE,"Exp21","WT_vs_mild"
"15006","IGIP",0.298308254496107,0.135980576413674,0.562295201570513,FALSE,"Exp21","WT_vs_mild"
"15007","TSKU",-0.175506408165501,0.0957360833749117,0.533099840006861,FALSE,"Exp21","WT_vs_mild"
"15009","CMC4",-0.00327601292201009,0.983702169337312,0.994260838666744,FALSE,"Exp21","WT_vs_mild"
"15010","ANXA2",-0.0217177822102333,0.727724947591302,0.912441040914697,FALSE,"Exp21","WT_vs_mild"
