"gene_id","hgnc_symbol","logFC","pvalue","coefficients.1","coefficients.2","fdr","significant","experiment","comparison"
"1398","FBLN1", 1.787325e-01,1.411465e-01, 6.155987e+00, 1.787325e-01,8.412901e-01,FALSE,"21","mild_vs_severe"
"1401","MAP2",-9.114270e-02,5.243068e-01, 3.138008e+00,-9.114270e-02,9.288738e-01,FALSE,"21","mild_vs_severe"
"1402","PIAS2",-1.963769e-03,9.834421e-01, 5.306109e+00,-1.963769e-03,9.995816e-01,FALSE,"21","mild_vs_severe"
"1404","ARAF", 4.159584e-03,9.513175e-01, 6.235117e+00, 4.159584e-03,9.988556e-01,FALSE,"21","mild_vs_severe"
"1405","MCCC1", 2.178762e-02,7.791023e-01, 5.759410e+00, 2.178762e-02,9.772114e-01,FALSE,"21","mild_vs_severe"
"1409","ACER3", 8.036177e-02,5.325050e-01, 4.726227e+00, 8.036177e-02,9.291911e-01,FALSE,"21","mild_vs_severe"
"1410","UBE2K",-8.597145e-03,9.258705e-01, 7.142128e+00,-8.597145e-03,9.951902e-01,FALSE,"21","mild_vs_severe"
"1411","PIK3C3", 1.784637e-01,4.120610e-01, 3.971476e+00, 1.784637e-01,9.107660e-01,FALSE,"21","mild_vs_severe"
"1412","N4BP2",-5.012636e-02,5.864977e-01, 3.971696e+00,-5.012636e-02,9.409592e-01,FALSE,"21","mild_vs_severe"
"1413","TIGAR", 2.924043e-01,2.152451e-02, 4.729733e+00, 2.924043e-01,7.795755e-01,FALSE,"21","mild_vs_severe"
"1414","TULP3",-9.925440e-03,9.097529e-01, 5.920045e+00,-9.925440e-03,9.931262e-01,FALSE,"21","mild_vs_severe"
"1415","SYNJ2",-1.311834e-01,1.336419e-01, 7.076179e+00,-1.311834e-01,8.412901e-01,FALSE,"21","mild_vs_severe"
"1417","PPP2R5C", 1.335441e-01,2.205382e-01, 6.502671e+00, 1.335441e-01,8.604356e-01,FALSE,"21","mild_vs_severe"
"1420","GNB1", 8.545354e-02,3.028014e-01, 9.038682e+00, 8.545354e-02,8.876127e-01,FALSE,"21","mild_vs_severe"
"1421","HOXA9",-6.443258e-03,9.519603e-01, 5.855894e+00,-6.443258e-03,9.988556e-01,FALSE,"21","mild_vs_severe"
"1423","MLLT10", 6.254849e-02,7.218438e-01, 5.127447e+00, 6.254849e-02,9.669672e-01,FALSE,"21","mild_vs_severe"
"1429","NRDC",-2.331371e-02,7.501762e-01, 8.255238e+00,-2.331371e-02,9.703725e-01,FALSE,"21","mild_vs_severe"
"1430","VDAC3",-1.046703e-01,3.986238e-01, 6.768041e+00,-1.046703e-01,9.090161e-01,FALSE,"21","mild_vs_severe"
"1431","PCM1", 2.102011e-02,8.162338e-01, 6.842424e+00, 2.102011e-02,9.820088e-01,FALSE,"21","mild_vs_severe"
"1432","TNRC6C", 3.770738e-02,7.769732e-01, 4.289487e+00, 3.770738e-02,9.769056e-01,FALSE,"21","mild_vs_severe"
"1433","CBFA2T2", 2.552134e-01,2.176625e-01, 4.888209e+00, 2.552134e-01,8.604356e-01,FALSE,"21","mild_vs_severe"
"1435","ITCH", 3.490844e-01,2.541328e-01, 4.128787e+00, 3.490844e-01,8.719704e-01,FALSE,"21","mild_vs_severe"
"1436","PKD2L2",-2.298126e-01,3.861578e-01, 1.506797e+00,-2.298126e-01,9.063120e-01,FALSE,"21","mild_vs_severe"
"1437","TP53INP2", 8.387943e-02,3.572582e-01, 4.925885e+00, 8.387943e-02,9.011919e-01,FALSE,"21","mild_vs_severe"
"1438","SDF4", 3.560467e-02,6.914981e-01, 7.453824e+00, 3.560467e-02,9.639892e-01,FALSE,"21","mild_vs_severe"
"1439","MYH7B",-1.727616e-01,6.516136e-01, 1.803853e+00,-1.727616e-01,9.550727e-01,FALSE,"21","mild_vs_severe"
"1442","TOLLIP", 9.749640e-02,4.259710e-01, 5.621107e+00, 9.749640e-02,9.137349e-01,FALSE,"21","mild_vs_severe"
"1443","UBE2D4", 5.123684e-02,8.138870e-01, 3.908199e+00, 5.123684e-02,9.813269e-01,FALSE,"21","mild_vs_severe"
"1447","THOC1",-4.841218e-02,6.726329e-01, 5.055774e+00,-4.841218e-02,9.593342e-01,FALSE,"21","mild_vs_severe"
"1448","FKBP7",-2.398587e-01,1.237139e-01, 3.244927e+00,-2.398587e-01,8.406652e-01,FALSE,"21","mild_vs_severe"
"1449","OSBPL6", 1.568920e-01,9.597084e-02, 4.787483e+00, 1.568920e-01,8.333713e-01,FALSE,"21","mild_vs_severe"
"1450","SLC1A3", 8.025088e-03,9.627253e-01, 3.440834e+00, 8.025088e-03,9.989671e-01,FALSE,"21","mild_vs_severe"
"1451","XRCC5", 6.703003e-02,3.759741e-01, 8.056159e+00, 6.703003e-02,9.057661e-01,FALSE,"21","mild_vs_severe"
"1454","MKNK1",-3.256063e-02,7.211678e-01, 4.166837e+00,-3.256063e-02,9.667546e-01,FALSE,"21","mild_vs_severe"
"1455","TNS1", 2.364477e-01,1.203997e-01, 4.923432e+00, 2.364477e-01,8.403199e-01,FALSE,"21","mild_vs_severe"
"1456","REXO1",-1.213329e-01,3.052121e-01, 6.671537e+00,-1.213329e-01,8.876127e-01,FALSE,"21","mild_vs_severe"
"1457","SAR1A",-8.130084e-02,3.048500e-01, 6.943048e+00,-8.130084e-02,8.876127e-01,FALSE,"21","mild_vs_severe"
"1458","CDC14A", 3.556018e-01,1.284281e-02, 1.751446e+00, 3.556018e-01,7.438437e-01,FALSE,"21","mild_vs_severe"
"1459","RAPGEF3",-3.883299e-01,9.578057e-02, 3.403665e+00,-3.883299e-01,8.333713e-01,FALSE,"21","mild_vs_severe"
"1461","SENP1", 1.953710e-02,8.827345e-01, 4.857776e+00, 1.953710e-02,9.903411e-01,FALSE,"21","mild_vs_severe"
"1463","CIC",-1.530290e-01,1.431500e-01, 7.938593e+00,-1.530290e-01,8.412901e-01,FALSE,"21","mild_vs_severe"
"1465","FDFT1",-1.466278e-01,6.255028e-01, 5.424925e+00,-1.466278e-01,9.496445e-01,FALSE,"21","mild_vs_severe"
"1466","PAFAH1B3",-2.886364e-02,7.562413e-01, 5.235680e+00,-2.886364e-02,9.715149e-01,FALSE,"21","mild_vs_severe"
"1467","OPHN1",-4.811150e-01,2.723764e-03, 4.965487e+00,-4.811150e-01,6.165168e-01,FALSE,"21","mild_vs_severe"
"1469","KIF22",-3.559183e-02,6.579433e-01, 6.612237e+00,-3.559183e-02,9.555848e-01,FALSE,"21","mild_vs_severe"
"1471","CARMIL1",-7.448511e-02,4.455504e-01, 5.057249e+00,-7.448511e-02,9.183460e-01,FALSE,"21","mild_vs_severe"
"1472","PGM1", 4.562364e-02,5.770717e-01, 6.682125e+00, 4.562364e-02,9.383169e-01,FALSE,"21","mild_vs_severe"
"1473","DDX1", 1.401993e-02,8.629473e-01, 7.633075e+00, 1.401993e-02,9.886174e-01,FALSE,"21","mild_vs_severe"
"1474","DNM2", 1.203970e-03,9.866749e-01, 7.965029e+00, 1.203970e-03,9.995816e-01,FALSE,"21","mild_vs_severe"
"1475","EPB41L2",-4.267353e-02,5.445510e-01, 7.635410e+00,-4.267353e-02,9.312720e-01,FALSE,"21","mild_vs_severe"
"1477","MOXD1",-3.299540e-02,6.540034e-01, 4.547642e+00,-3.299540e-02,9.550727e-01,FALSE,"21","mild_vs_severe"
"1478","STX7", 7.990841e-02,3.084690e-01, 5.543555e+00, 7.990841e-02,8.896096e-01,FALSE,"21","mild_vs_severe"
"1479","RABL2B",-4.291013e-01,2.915326e-03, 4.541439e+00,-4.291013e-01,6.165168e-01,FALSE,"21","mild_vs_severe"
"1480","KEAP1",-7.532072e-02,4.105649e-01, 6.292516e+00,-7.532072e-02,9.107660e-01,FALSE,"21","mild_vs_severe"
"1482","PTPRH", 1.238707e-01,6.570893e-01, 1.930872e+00, 1.238707e-01,9.552774e-01,FALSE,"21","mild_vs_severe"
"1483","DCT",-1.963585e-01,9.474043e-02, 3.697376e+00,-1.963585e-01,8.333713e-01,FALSE,"21","mild_vs_severe"
"1484","SLC35C2",-5.907332e-02,4.681310e-01, 6.580304e+00,-5.907332e-02,9.219594e-01,FALSE,"21","mild_vs_severe"
"1485","CRYBG3", 5.379872e-02,6.022042e-01, 5.533882e+00, 5.379872e-02,9.431236e-01,FALSE,"21","mild_vs_severe"
"1488","RFX3", 2.272100e-01,2.702222e-01, 3.568473e+00, 2.272100e-01,8.765346e-01,FALSE,"21","mild_vs_severe"
"1489","RIF1",-1.786457e-01,1.300987e-01, 6.890495e+00,-1.786457e-01,8.412901e-01,FALSE,"21","mild_vs_severe"
"1490","RAB21",-1.026213e-01,4.189681e-01, 6.201560e+00,-1.026213e-01,9.137349e-01,FALSE,"21","mild_vs_severe"
"1491","SLC4A4",-7.945874e-01,4.014071e-01, 1.506557e+00,-7.945874e-01,9.090161e-01,FALSE,"21","mild_vs_severe"
"1492","SMARCA2", 2.721166e-01,1.779042e-01, 5.334531e+00, 2.721166e-01,8.468496e-01,FALSE,"21","mild_vs_severe"
"1494","SESN1", 7.571651e-02,4.565442e-01, 5.405969e+00, 7.571651e-02,9.208655e-01,FALSE,"21","mild_vs_severe"
"1495","MID2", 9.052455e-02,4.508038e-01, 3.678726e+00, 9.052455e-02,9.191828e-01,FALSE,"21","mild_vs_severe"
"1498","SRCAP",-9.176092e-03,9.077738e-01, 8.110122e+00,-9.176092e-03,9.931262e-01,FALSE,"21","mild_vs_severe"
"1499","PUM3", 5.354631e-02,5.515102e-01, 6.260021e+00, 5.354631e-02,9.332928e-01,FALSE,"21","mild_vs_severe"
"1503","CNOT4",-1.564101e-01,3.437178e-01, 4.778969e+00,-1.564101e-01,8.983125e-01,FALSE,"21","mild_vs_severe"
"1504","PSEN1", 8.663388e-02,3.723247e-01, 5.971918e+00, 8.663388e-02,9.053744e-01,FALSE,"21","mild_vs_severe"
"1505","CPOX", 3.438037e-01,3.554419e-02, 3.107372e+00, 3.438037e-01,7.882518e-01,FALSE,"21","mild_vs_severe"
"1506","CLDND1", 2.582774e-02,7.787363e-01, 6.179655e+00, 2.582774e-02,9.772114e-01,FALSE,"21","mild_vs_severe"
"1507","MOK", 1.518523e-01,2.003341e-01, 5.149032e+00, 1.518523e-01,8.555642e-01,FALSE,"21","mild_vs_severe"
"1508","HSP90AA1", 1.413427e-01,1.304775e-01, 1.070696e+01, 1.413427e-01,8.412901e-01,FALSE,"21","mild_vs_severe"
"1509","RBL1", 7.509636e-02,5.583719e-01, 4.736695e+00, 7.509636e-02,9.352069e-01,FALSE,"21","mild_vs_severe"
"1510","DLGAP4", 2.767555e-02,7.541765e-01, 7.095341e+00, 2.767555e-02,9.711106e-01,FALSE,"21","mild_vs_severe"
"1511","IGSF9B",-3.296204e-01,1.738010e-01, 3.390843e+00,-3.296204e-01,8.450478e-01,FALSE,"21","mild_vs_severe"
"1513","CROCCP3",-3.888409e-01,2.374198e-01, 3.468058e+00,-3.888409e-01,8.667909e-01,FALSE,"21","mild_vs_severe"
"1514","NDC80",-3.623974e-03,9.661613e-01, 5.278709e+00,-3.623974e-03,9.989671e-01,FALSE,"21","mild_vs_severe"
"1515","AP4E1",-2.206902e-03,9.798587e-01, 4.878022e+00,-2.206902e-03,9.995816e-01,FALSE,"21","mild_vs_severe"
"1516","RSBN1",-2.651584e-01,1.130403e-02, 4.571950e+00,-2.651584e-01,7.383707e-01,FALSE,"21","mild_vs_severe"
"1517","MAGI3",-1.636729e-01,2.111219e-01, 4.979640e+00,-1.636729e-01,8.558666e-01,FALSE,"21","mild_vs_severe"
"1522","OSTM1", 8.940642e-02,2.368928e-01, 5.953010e+00, 8.940642e-02,8.659517e-01,FALSE,"21","mild_vs_severe"
"1525","PCNP", 6.803550e-02,3.919097e-01, 7.547641e+00, 6.803550e-02,9.080808e-01,FALSE,"21","mild_vs_severe"
"1526","EXD2",-1.251312e-01,1.323404e-01, 4.998986e+00,-1.251312e-01,8.412901e-01,FALSE,"21","mild_vs_severe"
"1527","ARG2", 2.183849e-02,7.771724e-01, 5.134859e+00, 2.183849e-02,9.769056e-01,FALSE,"21","mild_vs_severe"
"1528","MEF2C", 5.698402e-01,9.702477e-02, 2.232608e+00, 5.698402e-01,8.333713e-01,FALSE,"21","mild_vs_severe"
"1532","UBA5", 3.897876e-02,6.705798e-01, 6.541094e+00, 3.897876e-02,9.587770e-01,FALSE,"21","mild_vs_severe"
"1533","STK17B",-6.618186e-03,9.304298e-01, 5.464411e+00,-6.618186e-03,9.964822e-01,FALSE,"21","mild_vs_severe"
"1534","CDC14B",-1.907060e-02,8.483716e-01, 4.853993e+00,-1.907060e-02,9.871440e-01,FALSE,"21","mild_vs_severe"
"1535","ZNF510",-2.855594e-01,1.333942e-01, 2.064008e+00,-2.855594e-01,8.412901e-01,FALSE,"21","mild_vs_severe"
"1537","ZNF506",-3.150055e-02,9.025826e-01, 2.792936e+00,-3.150055e-02,9.931262e-01,FALSE,"21","mild_vs_severe"
"1538","JMJD4",-6.515271e-02,5.888115e-01, 4.535008e+00,-6.515271e-02,9.422012e-01,FALSE,"21","mild_vs_severe"
"1539","DUSP12",-6.490160e-02,5.189358e-01, 4.321960e+00,-6.490160e-02,9.285428e-01,FALSE,"21","mild_vs_severe"
"1540","AACS",-1.456227e-01,4.201212e-01, 5.595968e+00,-1.456227e-01,9.137349e-01,FALSE,"21","mild_vs_severe"
"1541","DELE1",-1.171919e-01,2.806772e-01, 6.592956e+00,-1.171919e-01,8.800889e-01,FALSE,"21","mild_vs_severe"
"1543","CADPS2", 7.965036e-02,3.297280e-01, 4.781597e+00, 7.965036e-02,8.923578e-01,FALSE,"21","mild_vs_severe"
"1547","IFT25",-6.813260e-02,5.421962e-01, 4.399686e+00,-6.813260e-02,9.304240e-01,FALSE,"21","mild_vs_severe"
"1548","PHLPP1", 2.425368e-01,2.866575e-01, 4.771660e+00, 2.425368e-01,8.801020e-01,FALSE,"21","mild_vs_severe"
"1551","SMARCD3",-1.005616e-01,3.672998e-01, 5.652728e+00,-1.005616e-01,9.047053e-01,FALSE,"21","mild_vs_severe"
"1552","WDR70",-8.778488e-02,4.869143e-01, 5.232353e+00,-8.778488e-02,9.219682e-01,FALSE,"21","mild_vs_severe"
"1554","MPP4",-1.122258e-01,2.738356e-01, 4.405289e+00,-1.122258e-01,8.765346e-01,FALSE,"21","mild_vs_severe"
"1555","STRADB", 5.862058e-02,5.398744e-01, 4.664096e+00, 5.862058e-02,9.291911e-01,FALSE,"21","mild_vs_severe"
"1556","BZW1", 9.753125e-02,3.205866e-01, 8.694831e+00, 9.753125e-02,8.922746e-01,FALSE,"21","mild_vs_severe"
"1557","PGR", 1.403214e-01,5.640940e-01, 3.363867e+00, 1.403214e-01,9.353094e-01,FALSE,"21","mild_vs_severe"
"1559","ME2",-1.022421e+00,1.830360e-01, 3.659226e+00,-1.022421e+00,8.516007e-01,FALSE,"21","mild_vs_severe"
"1560","C5orf22",-9.963598e-02,3.364195e-01, 4.811729e+00,-9.963598e-02,8.933393e-01,FALSE,"21","mild_vs_severe"
"1561","CCNT2",-3.429338e-03,9.835006e-01, 4.980799e+00,-3.429338e-03,9.995816e-01,FALSE,"21","mild_vs_severe"
"1562","FAM135A",-1.219877e-01,2.555405e-01, 3.745544e+00,-1.219877e-01,8.724177e-01,FALSE,"21","mild_vs_severe"
"1564","EPB41L3", 1.337047e-01,1.133399e-01, 4.918415e+00, 1.337047e-01,8.370876e-01,FALSE,"21","mild_vs_severe"
"1565","COBLL1",-5.890051e-02,5.627851e-01, 4.907287e+00,-5.890051e-02,9.353094e-01,FALSE,"21","mild_vs_severe"
"1566","DLG3", 4.118129e-01,1.321049e-02, 3.637285e+00, 4.118129e-01,7.438437e-01,FALSE,"21","mild_vs_severe"
"1567","KCNK2", 4.021610e-01,1.348607e-01, 1.492728e+00, 4.021610e-01,8.412901e-01,FALSE,"21","mild_vs_severe"
"1568","SERTAD4", 2.001236e-02,8.703539e-01, 2.219049e+00, 2.001236e-02,9.886174e-01,FALSE,"21","mild_vs_severe"
"1569","TRAF5",-2.636543e-01,1.324861e-01, 4.311199e+00,-2.636543e-01,8.412901e-01,FALSE,"21","mild_vs_severe"
"1570","MRPL22",-1.981602e-01,1.112111e-01, 4.986666e+00,-1.981602e-01,8.370876e-01,FALSE,"21","mild_vs_severe"
"1571","GEMIN5", 1.075456e-01,3.681743e-01, 5.385913e+00, 1.075456e-01,9.053013e-01,FALSE,"21","mild_vs_severe"
"1573","NFE2L1", 1.426419e-02,8.605209e-01, 8.688865e+00, 1.426419e-02,9.886174e-01,FALSE,"21","mild_vs_severe"
"1575","GSK3B", 7.999542e-03,9.383133e-01, 6.415100e+00, 7.999542e-03,9.975961e-01,FALSE,"21","mild_vs_severe"
"1576","ITGB5",-7.475834e-02,3.249815e-01, 8.525717e+00,-7.475834e-02,8.922746e-01,FALSE,"21","mild_vs_severe"
"1577","ERC1", 4.849632e-02,6.765530e-01, 7.087847e+00, 4.849632e-02,9.601206e-01,FALSE,"21","mild_vs_severe"
"1578","XPO1", 1.344219e-02,8.702557e-01, 8.179970e+00, 1.344219e-02,9.886174e-01,FALSE,"21","mild_vs_severe"
"1579","RNF13", 1.010520e-01,6.111037e-01, 5.178865e+00, 1.010520e-01,9.454319e-01,FALSE,"21","mild_vs_severe"
"1581","PALB2",-3.087236e-02,8.345211e-01, 4.359551e+00,-3.087236e-02,9.870475e-01,FALSE,"21","mild_vs_severe"
"1582","DOP1A",-2.401608e-01,6.668783e-02, 4.525079e+00,-2.401608e-01,8.101958e-01,FALSE,"21","mild_vs_severe"
"1583","LYRM2",-4.468361e-02,6.611416e-01, 6.258340e+00,-4.468361e-02,9.567692e-01,FALSE,"21","mild_vs_severe"
"1584","BCKDHB",-1.534340e-02,8.986371e-01, 4.166053e+00,-1.534340e-02,9.927173e-01,FALSE,"21","mild_vs_severe"
"1585","KAT6A", 5.362342e-02,6.523246e-01, 6.381528e+00, 5.362342e-02,9.550727e-01,FALSE,"21","mild_vs_severe"
"1586","TUT7", 1.024327e-01,2.516363e-01, 5.953652e+00, 1.024327e-01,8.717384e-01,FALSE,"21","mild_vs_severe"
"1587","ULK2", 7.142474e-02,6.342635e-01, 2.850727e+00, 7.142474e-02,9.520491e-01,FALSE,"21","mild_vs_severe"
"1589","TNPO1", 2.123461e-02,8.268724e-01, 7.684953e+00, 2.123461e-02,9.857025e-01,FALSE,"21","mild_vs_severe"
"1590","PLOD1", 9.181504e-02,2.591746e-01, 7.618242e+00, 9.181504e-02,8.724177e-01,FALSE,"21","mild_vs_severe"
"1591","P2RX5", 1.135945e-01,3.240840e-01, 4.262575e+00, 1.135945e-01,8.922746e-01,FALSE,"21","mild_vs_severe"
"1592","ITGAE",-1.608459e-01,3.296838e-01, 4.279914e+00,-1.608459e-01,8.923578e-01,FALSE,"21","mild_vs_severe"
"1593","DIS3", 1.376532e-01,1.161203e-01, 6.848709e+00, 1.376532e-01,8.390285e-01,FALSE,"21","mild_vs_severe"
"1594","PIBF1", 1.293841e-01,1.516399e-01, 4.958871e+00, 1.293841e-01,8.416865e-01,FALSE,"21","mild_vs_severe"
"1595","TDRD3", 4.917808e-02,6.129673e-01, 3.825440e+00, 4.917808e-02,9.456485e-01,FALSE,"21","mild_vs_severe"
"1596","NUFIP1", 6.275475e-02,5.668362e-01, 4.262555e+00, 6.275475e-02,9.370112e-01,FALSE,"21","mild_vs_severe"
"1597","PDS5B",-3.329913e-02,8.176975e-01, 6.298945e+00,-3.329913e-02,9.829493e-01,FALSE,"21","mild_vs_severe"
"1598","OXCT1", 1.251971e-01,3.922169e-01, 4.939103e+00, 1.251971e-01,9.080808e-01,FALSE,"21","mild_vs_severe"
"1599","RRAGB", 1.160448e-01,7.082002e-01, 2.191369e+00, 1.160448e-01,9.657058e-01,FALSE,"21","mild_vs_severe"
"1601","CYLD", 4.794731e-02,5.968778e-01, 5.178261e+00, 4.794731e-02,9.423601e-01,FALSE,"21","mild_vs_severe"
"1602","SLC27A5", 1.883195e-01,4.605662e-02, 3.520264e+00, 1.883195e-01,8.052767e-01,FALSE,"21","mild_vs_severe"
"1603","ZNF324", 3.058614e-01,5.069442e-03, 4.216754e+00, 3.058614e-01,6.796842e-01,FALSE,"21","mild_vs_severe"
"1605","ZNF416", 1.808618e-01,4.098917e-01, 2.397700e+00, 1.808618e-01,9.107660e-01,FALSE,"21","mild_vs_severe"
"1606","ZNF586", 4.603410e-02,6.086899e-01, 3.195478e+00, 4.603410e-02,9.451211e-01,FALSE,"21","mild_vs_severe"
"1607","ZNF446",-5.824831e-02,4.895950e-01, 4.148181e+00,-5.824831e-02,9.221116e-01,FALSE,"21","mild_vs_severe"
"1608","ZNF264", 3.590830e-02,7.478364e-01, 3.999781e+00, 3.590830e-02,9.684219e-01,FALSE,"21","mild_vs_severe"
"1609","RPS5", 7.870456e-02,3.586175e-01, 9.617601e+00, 7.870456e-02,9.017465e-01,FALSE,"21","mild_vs_severe"
"1610","FAT1",-1.141426e-01,3.723236e-01, 8.354233e+00,-1.141426e-01,9.053744e-01,FALSE,"21","mild_vs_severe"
"1611","YTHDC1", 3.513302e-03,9.761250e-01, 5.404025e+00, 3.513302e-03,9.993561e-01,FALSE,"21","mild_vs_severe"
"1612","CHMP2B", 5.993906e-02,5.383684e-01, 5.314779e+00, 5.993906e-02,9.291911e-01,FALSE,"21","mild_vs_severe"
"1613","SMAP2", 2.355192e-02,7.334507e-01, 5.618851e+00, 2.355192e-02,9.674303e-01,FALSE,"21","mild_vs_severe"
"1614","PPIE", 1.080749e-01,2.268197e-01, 5.178286e+00, 1.080749e-01,8.610833e-01,FALSE,"21","mild_vs_severe"
"1615","ZMPSTE24", 8.700155e-02,5.816911e-01, 4.939526e+00, 8.700155e-02,9.388063e-01,FALSE,"21","mild_vs_severe"
"1616","STARD7",-5.887744e-02,4.759420e-01, 6.457239e+00,-5.887744e-02,9.219594e-01,FALSE,"21","mild_vs_severe"
"1617","NOA1", 2.379981e-02,7.701324e-01, 5.322413e+00, 2.379981e-02,9.745371e-01,FALSE,"21","mild_vs_severe"
"1618","REST", 1.152067e-02,9.187647e-01, 5.420792e+00, 1.152067e-02,9.938928e-01,FALSE,"21","mild_vs_severe"
"1620","SSH1",-1.065491e-01,3.496952e-01, 5.835785e+00,-1.065491e-01,8.985294e-01,FALSE,"21","mild_vs_severe"
"1621","GSTP1", 5.694247e-02,5.098628e-01, 7.821590e+00, 5.694247e-02,9.248632e-01,FALSE,"21","mild_vs_severe"
"1622","APLP2", 2.013096e-02,7.881802e-01, 9.224437e+00, 2.013096e-02,9.796469e-01,FALSE,"21","mild_vs_severe"
"1623","FAM234B", 8.479149e-02,2.515901e-01, 4.932670e+00, 8.479149e-02,8.717384e-01,FALSE,"21","mild_vs_severe"
"1625","WBP11",-4.499416e-02,5.441357e-01, 7.238496e+00,-4.499416e-02,9.312098e-01,FALSE,"21","mild_vs_severe"
"1626","EIF3I", 1.573829e-01,9.597204e-02, 7.482937e+00, 1.573829e-01,8.333713e-01,FALSE,"21","mild_vs_severe"
"1628","COL16A1",-6.748202e-02,8.315447e-01, 2.081498e+00,-6.748202e-02,9.867763e-01,FALSE,"21","mild_vs_severe"
"1629","TXLNA", 4.142036e-02,5.739020e-01, 6.934744e+00, 4.142036e-02,9.383169e-01,FALSE,"21","mild_vs_severe"
"1631","NCOA1",-3.860916e-02,7.354208e-01, 5.476357e+00,-3.860916e-02,9.674303e-01,FALSE,"21","mild_vs_severe"
"1632","AGBL5",-2.368241e-02,7.678362e-01, 6.135386e+00,-2.368241e-02,9.740695e-01,FALSE,"21","mild_vs_severe"
"1634","KIF3C",-9.666177e-02,2.478727e-01, 7.062475e+00,-9.666177e-02,8.705756e-01,FALSE,"21","mild_vs_severe"
"1635","RAB10", 5.961626e-02,4.360306e-01, 7.445014e+00, 5.961626e-02,9.137349e-01,FALSE,"21","mild_vs_severe"
"1637","HADHA", 9.978089e-02,2.311655e-01, 7.596051e+00, 9.978089e-02,8.630269e-01,FALSE,"21","mild_vs_severe"
"1638","MAPRE3",-1.129436e-01,1.884353e-01, 5.570092e+00,-1.129436e-01,8.521299e-01,FALSE,"21","mild_vs_severe"
"1639","CAD", 3.939767e-02,7.015882e-01, 8.109495e+00, 3.939767e-02,9.644346e-01,FALSE,"21","mild_vs_severe"
"1640","CD59", 3.855219e-02,6.869788e-01, 8.272735e+00, 3.855219e-02,9.629016e-01,FALSE,"21","mild_vs_severe"
"1641","CD82",-6.240530e-02,4.430707e-01, 4.969367e+00,-6.240530e-02,9.172197e-01,FALSE,"21","mild_vs_severe"
"1642","BCORL1",-2.476207e-02,8.094775e-01, 6.079650e+00,-2.476207e-02,9.806370e-01,FALSE,"21","mild_vs_severe"
"1643","ATRX", 1.094218e-01,4.032063e-01, 6.599319e+00, 1.094218e-01,9.090161e-01,FALSE,"21","mild_vs_severe"
"1644","AK6",-5.921554e-02,8.197487e-01, 1.060809e+00,-5.921554e-02,9.837038e-01,FALSE,"21","mild_vs_severe"
"1646","MYNN",-1.214886e-01,3.733223e-01, 4.961889e+00,-1.214886e-01,9.057661e-01,FALSE,"21","mild_vs_severe"
"1647","MECOM", 2.624569e-02,9.099630e-01, 2.781919e+00, 2.624569e-02,9.931262e-01,FALSE,"21","mild_vs_severe"
"1648","SCAMP1", 1.608566e-01,7.023260e-02, 5.982019e+00, 1.608566e-01,8.101958e-01,FALSE,"21","mild_vs_severe"
"1649","PREP", 1.159005e-01,1.248521e-01, 6.266306e+00, 1.159005e-01,8.409191e-01,FALSE,"21","mild_vs_severe"
"1650","HACE1",-1.207899e-01,1.145074e-01, 4.958311e+00,-1.207899e-01,8.378236e-01,FALSE,"21","mild_vs_severe"
"1651","SEH1L", 2.048111e-02,7.998641e-01, 6.327088e+00, 2.048111e-02,9.800633e-01,FALSE,"21","mild_vs_severe"
"1652","WDR47", 2.346352e-01,3.721678e-02, 4.550059e+00, 2.346352e-01,7.882518e-01,FALSE,"21","mild_vs_severe"
"1653","WDFY1", 1.156270e-01,4.000903e-01, 5.717013e+00, 1.156270e-01,9.090161e-01,FALSE,"21","mild_vs_severe"
"1655","SLC25A24", 1.721588e-01,1.438540e-01, 4.026230e+00, 1.721588e-01,8.412901e-01,FALSE,"21","mild_vs_severe"
"1656","MAP3K4",-3.778676e-02,7.270746e-01, 6.266544e+00,-3.778676e-02,9.669672e-01,FALSE,"21","mild_vs_severe"
"1658","IGSF9", 2.107170e-01,5.387287e-01, 7.444763e-01, 2.107170e-01,9.291911e-01,FALSE,"21","mild_vs_severe"
"1660","ZNF213",-5.395079e-02,6.963139e-01, 4.868973e+00,-5.395079e-02,9.640216e-01,FALSE,"21","mild_vs_severe"
"1661","AKR1B1",-2.732049e-02,7.008306e-01, 7.265064e+00,-2.732049e-02,9.644346e-01,FALSE,"21","mild_vs_severe"
"1662","CPNE3", 5.733416e-02,7.254556e-01, 6.922142e+00, 5.733416e-02,9.669672e-01,FALSE,"21","mild_vs_severe"
"1663","RRN3", 1.897787e-02,9.059587e-01, 2.336227e+00, 1.897787e-02,9.931262e-01,FALSE,"21","mild_vs_severe"
"1664","CTTN",-1.562628e-01,7.578597e-02, 7.465746e+00,-1.562628e-01,8.192000e-01,FALSE,"21","mild_vs_severe"
"1666","MTIF2", 7.633546e-02,4.504124e-01, 5.652110e+00, 7.633546e-02,9.191828e-01,FALSE,"21","mild_vs_severe"
"1667","DDHD2",-2.741428e-01,1.898036e-01, 6.228300e+00,-2.741428e-01,8.527909e-01,FALSE,"21","mild_vs_severe"
"1669","EPS15",-9.745156e-02,3.339696e-01, 6.899236e+00,-9.745156e-02,8.933172e-01,FALSE,"21","mild_vs_severe"
"1670","ORC1", 6.336394e-02,4.914125e-01, 4.851422e+00, 6.336394e-02,9.223212e-01,FALSE,"21","mild_vs_severe"
